dominant_fate_state	cellrank_absorb_tumor_plasticity_basin
tumor_plasticity_basin	0.05907232418179852
senescence_basin	0.006742717029299835
tumor_plasticity_basin	0.5870284981921352
senescence_basin	0.0018204044796081343
senescence_basin	0.03385133150945506
tumor_plasticity_basin	0.022042668255355925
tumor_plasticity_basin	0.618184013273368
tumor_plasticity_basin	0.01187202957874788
senescence_basin	0.0031269140311101316
tumor_plasticity_basin	0.9146295278747882
embryonic_like_plasticity_basin	0.08986395261362029
senescence_basin	0.10837067080879802
tumor_plasticity_basin	0.8306618634315964
senescence_basin	0.2944629159397942
inflammatory_regeneration_bridge	0.08498182338702795
tumor_plasticity_basin	0.0627030887669124
inflammatory_regeneration_bridge	0.22894047941745935
senescence_basin	0.0
embryonic_like_plasticity_basin	0.08464407623768927
senescence_basin	0.026532711608863325
embryonic_like_plasticity_basin	0.10456104370975107
senescence_basin	0.03268379159905662
inflammatory_regeneration_bridge	0.0060529128254676965
tumor_plasticity_basin	0.8573891017386998
embryonic_like_plasticity_basin	0.30624560153811015
inflammatory_regeneration_bridge	0.1047452436153746
tumor_plasticity_basin	0.189615094566502
senescence_basin	0.06836392587315819
embryonic_like_plasticity_basin	0.19464830039695963
tumor_plasticity_basin	0.6349926711319505
embryonic_like_plasticity_basin	0.005425804390321697
senescence_basin	0.6236015404303147
senescence_basin	0.4354398589519026
tumor_plasticity_basin	1.0
senescence_basin	0.02682963987146813
inflammatory_regeneration_bridge	0.09817611628556452
inflammatory_regeneration_bridge	0.20057359276097825
inflammatory_regeneration_bridge	0.8371941912048584
tumor_plasticity_basin	1.0
embryonic_like_plasticity_basin	0.0
senescence_basin	0.05836124387900925
senescence_basin	0.09501545495325629
senescence_basin	0.02165328330584979
tumor_plasticity_basin	0.12522224482817237
inflammatory_regeneration_bridge	0.1093256300050945
inflammatory_regeneration_bridge	0.0
senescence_basin	0.09781102256101395
senescence_basin	0.004294372444266162
embryonic_like_plasticity_basin	0.18202286110345023
inflammatory_regeneration_bridge	0.0956297160604469
inflammatory_regeneration_bridge	0.00012262521599209412
inflammatory_regeneration_bridge	0.0690463143181941
embryonic_like_plasticity_basin	0.0463639321801732
embryonic_like_plasticity_basin	0.4814135704015587
tumor_plasticity_basin	0.08734564462791725
tumor_plasticity_basin	0.051266269918316586
inflammatory_regeneration_bridge	0.7719214514285189
tumor_plasticity_basin	1.0
embryonic_like_plasticity_basin	0.039116613051792655
tumor_plasticity_basin	0.10592286370779282
senescence_basin	0.340397640430488
senescence_basin	0.024628737786372375
senescence_basin	0.0030129515609293037
tumor_plasticity_basin	0.62719813748838
inflammatory_regeneration_bridge	0.09924105928093484
tumor_plasticity_basin	1.0
tumor_plasticity_basin	1.0
senescence_basin	0.0
tumor_plasticity_basin	0.1901801427006749
inflammatory_regeneration_bridge	0.09639608395032663
senescence_basin	0.28339299324815875
tumor_plasticity_basin	0.06906741672972018
inflammatory_regeneration_bridge	0.08780502439949586
embryonic_like_plasticity_basin	0.8737991215803699
inflammatory_regeneration_bridge	0.09736832020230257
senescence_basin	0.043227323714550965
tumor_plasticity_basin	0.30116015180987565
senescence_basin	0.16879580017186874
inflammatory_regeneration_bridge	0.519363407209077
senescence_basin	0.02894171702792546
tumor_plasticity_basin	1.0
tumor_plasticity_basin	0.0044858962683925925
inflammatory_regeneration_bridge	0.006305006454590981
inflammatory_regeneration_bridge	0.852147932395594
senescence_basin	0.001864301332469985
tumor_plasticity_basin	0.3603726868373205
inflammatory_regeneration_bridge	0.09910570064436158
senescence_basin	0.15958040854848102
tumor_plasticity_basin	0.07571987108179985
embryonic_like_plasticity_basin	0.06763301222203856
inflammatory_regeneration_bridge	0.1264144903743305
embryonic_like_plasticity_basin	0.12347329106533018
inflammatory_regeneration_bridge	0.09200562611070494
embryonic_like_plasticity_basin	0.08008209988431092
inflammatory_regeneration_bridge	0.062410515287634714
embryonic_like_plasticity_basin	0.039649227991655954
senescence_basin	0.4369491345194179
tumor_plasticity_basin	0.20362251089369682
embryonic_like_plasticity_basin	0.05909533689591979
inflammatory_regeneration_bridge	0.3244595082255874
inflammatory_regeneration_bridge	0.12509324048189616
inflammatory_regeneration_bridge	0.09285688492892148
senescence_basin	0.0383844512885493
senescence_basin	0.09385842594243393
senescence_basin	0.0
inflammatory_regeneration_bridge	0.00580194555773546
inflammatory_regeneration_bridge	0.24640753637368465
senescence_basin	0.14980568386338536
embryonic_like_plasticity_basin	0.04890628963456444
embryonic_like_plasticity_basin	0.0831091130453169
inflammatory_regeneration_bridge	0.08245535217454432
senescence_basin	0.05111210376599101
inflammatory_regeneration_bridge	0.042413011436922395
inflammatory_regeneration_bridge	1.0001549322949181
inflammatory_regeneration_bridge	0.48304923882472844
inflammatory_regeneration_bridge	0.09861933028432102
embryonic_like_plasticity_basin	0.014383961696494713
tumor_plasticity_basin	0.0961752150676356
embryonic_like_plasticity_basin	0.10688005884705071
embryonic_like_plasticity_basin	0.09455214471821367
inflammatory_regeneration_bridge	0.07882277223051938
embryonic_like_plasticity_basin	0.027093436090012094
tumor_plasticity_basin	0.9329662357582785
tumor_plasticity_basin	0.11644224484567958
inflammatory_regeneration_bridge	0.05515917673898754
senescence_basin	0.02684396806189724
senescence_basin	0.0
senescence_basin	0.3597984761888622
embryonic_like_plasticity_basin	0.07098026099368206
tumor_plasticity_basin	0.08661135013356279
inflammatory_regeneration_bridge	0.0
tumor_plasticity_basin	0.831171027893934
inflammatory_regeneration_bridge	0.0681533951875682
senescence_basin	0.05768773093973205
inflammatory_regeneration_bridge	0.1134374533558642
senescence_basin	0.1098941620044065
tumor_plasticity_basin	0.9499483520595781
embryonic_like_plasticity_basin	0.01909258564082962
inflammatory_regeneration_bridge	0.05548355541649135
embryonic_like_plasticity_basin	0.0
senescence_basin	0.038419734445250736
tumor_plasticity_basin	0.8329225286224421
