dominant_fate_state	velocity_self_transition
senescence_basin	0.2832447
senescence_basin	0.09854725
senescence_basin	0.14825207
senescence_basin	0.22112712
inflammatory_regeneration_bridge	0.11157566
tumor_plasticity_basin	0.1561019
tumor_plasticity_basin	0.1235905
senescence_basin	0.12400693
embryonic_like_plasticity_basin	0.117906034
senescence_basin	0.31177586
senescence_basin	0.24957503
senescence_basin	0.17354354
senescence_basin	0.18322217
embryonic_like_plasticity_basin	0.14451268
senescence_basin	0.23694979
inflammatory_regeneration_bridge	0.13246453
inflammatory_regeneration_bridge	0.1652898
senescence_basin	0.19067886
embryonic_like_plasticity_basin	0.13057956
inflammatory_regeneration_bridge	0.20949124
senescence_basin	0.16748245
embryonic_like_plasticity_basin	0.15538245
embryonic_like_plasticity_basin	0.12445217
tumor_plasticity_basin	0.16764414
inflammatory_regeneration_bridge	0.20523214
senescence_basin	0.18451068
tumor_plasticity_basin	0.10745585
tumor_plasticity_basin	0.07411906
senescence_basin	0.15303588
senescence_basin	0.20245667
senescence_basin	0.18627821
senescence_basin	0.16594681
senescence_basin	0.09737873
tumor_plasticity_basin	0.14719108
inflammatory_regeneration_bridge	0.18912755
senescence_basin	0.23271522
tumor_plasticity_basin	0.14064163
embryonic_like_plasticity_basin	0.19697973
senescence_basin	0.11334497
senescence_basin	0.06871271
senescence_basin	0.20047875
senescence_basin	0.15248512
tumor_plasticity_basin	0.100262046
inflammatory_regeneration_bridge	0.10448232
embryonic_like_plasticity_basin	0.19862309
senescence_basin	0.0898692
inflammatory_regeneration_bridge	0.060869217
inflammatory_regeneration_bridge	0.16094707
senescence_basin	0.19258735
inflammatory_regeneration_bridge	0.079647034
inflammatory_regeneration_bridge	0.24176067
senescence_basin	0.121518314
tumor_plasticity_basin	0.18214582
senescence_basin	0.22817773
senescence_basin	0.2118355
inflammatory_regeneration_bridge	0.20938309
senescence_basin	0.1435678
senescence_basin	0.13765794
senescence_basin	0.25766718
senescence_basin	0.18918541
embryonic_like_plasticity_basin	0.15530036
inflammatory_regeneration_bridge	0.0
embryonic_like_plasticity_basin	0.18723336
senescence_basin	0.21467239
inflammatory_regeneration_bridge	0.11388731
inflammatory_regeneration_bridge	0.19419877
embryonic_like_plasticity_basin	0.18666978
inflammatory_regeneration_bridge	0.262843
tumor_plasticity_basin	0.2008546
senescence_basin	0.11667991
tumor_plasticity_basin	0.13531116
tumor_plasticity_basin	0.14179468
inflammatory_regeneration_bridge	0.071235836
senescence_basin	0.28614435
embryonic_like_plasticity_basin	0.22211182
embryonic_like_plasticity_basin	0.098929495
embryonic_like_plasticity_basin	0.16929717
senescence_basin	0.15303707
embryonic_like_plasticity_basin	0.18472524
senescence_basin	0.20348442
senescence_basin	0.12611476
inflammatory_regeneration_bridge	0.12461305
senescence_basin	0.29445493
senescence_basin	0.23589182
tumor_plasticity_basin	0.07678959
senescence_basin	0.23208897
senescence_basin	0.2884906
senescence_basin	0.19066426
tumor_plasticity_basin	0.17570938
inflammatory_regeneration_bridge	0.20611271
inflammatory_regeneration_bridge	0.239091
inflammatory_regeneration_bridge	0.13024789
inflammatory_regeneration_bridge	0.18673453
embryonic_like_plasticity_basin	0.15860069
tumor_plasticity_basin	0.14535818
senescence_basin	0.07041684
senescence_basin	0.14511299
senescence_basin	0.11039907
embryonic_like_plasticity_basin	0.07608208
embryonic_like_plasticity_basin	0.13095191
tumor_plasticity_basin	0.24372634
senescence_basin	0.20709498
senescence_basin	0.22980481
embryonic_like_plasticity_basin	0.074959934
tumor_plasticity_basin	0.20667025
inflammatory_regeneration_bridge	0.08003187
senescence_basin	0.24047184
senescence_basin	0.13482198
senescence_basin	0.23298429
inflammatory_regeneration_bridge	0.23898703
embryonic_like_plasticity_basin	0.1053406
tumor_plasticity_basin	0.16544427
tumor_plasticity_basin	0.115252495
senescence_basin	0.2201785
inflammatory_regeneration_bridge	0.12087205
embryonic_like_plasticity_basin	0.03260255
inflammatory_regeneration_bridge	0.16562964
inflammatory_regeneration_bridge	0.17655496
inflammatory_regeneration_bridge	0.16422428
inflammatory_regeneration_bridge	0.22671477
senescence_basin	0.18515387
senescence_basin	0.25474304
senescence_basin	0.26091594
inflammatory_regeneration_bridge	0.21870701
inflammatory_regeneration_bridge	0.12382048
inflammatory_regeneration_bridge	0.066257715
senescence_basin	0.116300344
senescence_basin	0.17832738
inflammatory_regeneration_bridge	0.04092011
senescence_basin	0.19941907
inflammatory_regeneration_bridge	0.211278
inflammatory_regeneration_bridge	0.08971512
embryonic_like_plasticity_basin	0.13333642
senescence_basin	0.080218434
tumor_plasticity_basin	0.19172108
embryonic_like_plasticity_basin	0.1430847
embryonic_like_plasticity_basin	0.17296052
senescence_basin	0.1487003
embryonic_like_plasticity_basin	0.19847097
senescence_basin	0.16697446
inflammatory_regeneration_bridge	0.16704492
senescence_basin	0.110559314
inflammatory_regeneration_bridge	0.2082794
senescence_basin	0.19256349
tumor_plasticity_basin	0.22806174
tumor_plasticity_basin	0.24879438
tumor_plasticity_basin	0.11765519
senescence_basin	0.22642967
inflammatory_regeneration_bridge	0.14669606
inflammatory_regeneration_bridge	0.13720098
inflammatory_regeneration_bridge	0.13378638
senescence_basin	0.17612062
tumor_plasticity_basin	0.21503343
senescence_basin	0.21328625
senescence_basin	0.07158968
inflammatory_regeneration_bridge	0.19166993
inflammatory_regeneration_bridge	0.08288273
embryonic_like_plasticity_basin	0.15324128
inflammatory_regeneration_bridge	0.053821385
inflammatory_regeneration_bridge	0.09999764
inflammatory_regeneration_bridge	0.1503683
senescence_basin	0.23151948
senescence_basin	0.04855454
senescence_basin	0.10293564
inflammatory_regeneration_bridge	0.11583775
inflammatory_regeneration_bridge	0.21819654
senescence_basin	0.17584094
tumor_plasticity_basin	0.0
embryonic_like_plasticity_basin	0.10717821
tumor_plasticity_basin	0.16981287
embryonic_like_plasticity_basin	0.15266459
embryonic_like_plasticity_basin	0.077797145
inflammatory_regeneration_bridge	0.14910972
senescence_basin	0.1319128
senescence_basin	0.1512623
tumor_plasticity_basin	0.0948402
senescence_basin	0.15713023
senescence_basin	0.20958503
tumor_plasticity_basin	0.21228299
tumor_plasticity_basin	0.21849553
inflammatory_regeneration_bridge	0.18403533
senescence_basin	0.26989597
embryonic_like_plasticity_basin	0.10753545
tumor_plasticity_basin	0.06892046
embryonic_like_plasticity_basin	0.20032907
senescence_basin	0.13646445
inflammatory_regeneration_bridge	0.21171802
senescence_basin	0.14772144
senescence_basin	0.22836281
senescence_basin	0.12041357
senescence_basin	0.11721447
senescence_basin	0.2003744
inflammatory_regeneration_bridge	0.18259512
senescence_basin	0.20236827
senescence_basin	0.09158203
senescence_basin	0.15363903
senescence_basin	0.19527456
inflammatory_regeneration_bridge	0.09928408
embryonic_like_plasticity_basin	0.1685011
senescence_basin	0.14872518
inflammatory_regeneration_bridge	0.083135515
embryonic_like_plasticity_basin	0.16480936
tumor_plasticity_basin	0.2198386
inflammatory_regeneration_bridge	0.22405747
tumor_plasticity_basin	0.057623595
senescence_basin	0.34921017
inflammatory_regeneration_bridge	0.21304606
senescence_basin	0.06687477
inflammatory_regeneration_bridge	0.08330011
senescence_basin	0.16567594
embryonic_like_plasticity_basin	0.24365492
embryonic_like_plasticity_basin	0.15921776
embryonic_like_plasticity_basin	0.13038588
senescence_basin	0.069966316
senescence_basin	0.1750311
inflammatory_regeneration_bridge	0.09934634
senescence_basin	0.07372904
senescence_basin	0.079083174
inflammatory_regeneration_bridge	0.1699283
inflammatory_regeneration_bridge	0.26919758
tumor_plasticity_basin	0.19631082
senescence_basin	0.12513945
embryonic_like_plasticity_basin	0.1398297
senescence_basin	0.26836807
tumor_plasticity_basin	0.2485308
inflammatory_regeneration_bridge	0.072387666
senescence_basin	0.18474874
inflammatory_regeneration_bridge	0.0
senescence_basin	0.19351763
senescence_basin	0.19070934
inflammatory_regeneration_bridge	0.09933227
inflammatory_regeneration_bridge	0.116781
senescence_basin	0.27849346
embryonic_like_plasticity_basin	0.14577997
senescence_basin	0.18636331
tumor_plasticity_basin	0.15753403
senescence_basin	0.15522696
inflammatory_regeneration_bridge	0.119216174
inflammatory_regeneration_bridge	0.0
tumor_plasticity_basin	0.14612588
inflammatory_regeneration_bridge	0.23836866
embryonic_like_plasticity_basin	0.04767853
senescence_basin	0.12126866
senescence_basin	0.18459952
inflammatory_regeneration_bridge	0.200139
tumor_plasticity_basin	0.12172791
inflammatory_regeneration_bridge	0.15930723
senescence_basin	0.1712244
senescence_basin	0.0
senescence_basin	0.11399782
embryonic_like_plasticity_basin	0.19372733
inflammatory_regeneration_bridge	0.09089303
senescence_basin	0.14178452
senescence_basin	0.21751149
inflammatory_regeneration_bridge	0.1760034
inflammatory_regeneration_bridge	0.13500777
senescence_basin	0.13803327
senescence_basin	0.17388077
senescence_basin	0.27583933
tumor_plasticity_basin	0.15188964
inflammatory_regeneration_bridge	0.11186507
senescence_basin	0.09354681
senescence_basin	0.2051549
senescence_basin	0.14197987
inflammatory_regeneration_bridge	0.049904555
senescence_basin	0.10724297
embryonic_like_plasticity_basin	0.19041719
inflammatory_regeneration_bridge	0.13574812
senescence_basin	0.18835454
senescence_basin	0.26868075
senescence_basin	0.18397954
tumor_plasticity_basin	0.075197995
inflammatory_regeneration_bridge	0.14420456
senescence_basin	0.17967343
inflammatory_regeneration_bridge	0.17832612
embryonic_like_plasticity_basin	0.22485533
senescence_basin	0.10271883
inflammatory_regeneration_bridge	0.14306211
inflammatory_regeneration_bridge	0.26382113
inflammatory_regeneration_bridge	0.19528557
tumor_plasticity_basin	0.14952675
senescence_basin	0.1733349
senescence_basin	0.1238313
inflammatory_regeneration_bridge	0.0
senescence_basin	0.26139718
tumor_plasticity_basin	0.119176924
senescence_basin	0.34801358
inflammatory_regeneration_bridge	0.0
embryonic_like_plasticity_basin	0.15378153
inflammatory_regeneration_bridge	0.12686881
senescence_basin	0.1445092
senescence_basin	0.15556265
embryonic_like_plasticity_basin	0.13814041
senescence_basin	0.059333593
embryonic_like_plasticity_basin	0.16735923
embryonic_like_plasticity_basin	0.18970393
senescence_basin	0.13505262
inflammatory_regeneration_bridge	0.16571963
senescence_basin	0.0
senescence_basin	0.061021984
embryonic_like_plasticity_basin	0.03817454
inflammatory_regeneration_bridge	0.22203466
senescence_basin	0.16794929
inflammatory_regeneration_bridge	0.09122157
senescence_basin	0.14176464
senescence_basin	0.16915636
tumor_plasticity_basin	0.14552346
tumor_plasticity_basin	0.20716365
inflammatory_regeneration_bridge	0.12995422
inflammatory_regeneration_bridge	0.10712445
senescence_basin	0.16118875
tumor_plasticity_basin	0.18092714
senescence_basin	0.23719305
inflammatory_regeneration_bridge	0.15415573
senescence_basin	0.19932629
inflammatory_regeneration_bridge	0.22316566
embryonic_like_plasticity_basin	0.040498137
senescence_basin	0.15267089
tumor_plasticity_basin	0.17202649
embryonic_like_plasticity_basin	0.22180314
inflammatory_regeneration_bridge	0.09619549
embryonic_like_plasticity_basin	0.15480505
tumor_plasticity_basin	0.18472801
inflammatory_regeneration_bridge	0.11768082
embryonic_like_plasticity_basin	0.21987982
embryonic_like_plasticity_basin	0.0
senescence_basin	0.20360835
senescence_basin	0.14893395
senescence_basin	0.04299906
inflammatory_regeneration_bridge	0.31988576
senescence_basin	0.09665394
inflammatory_regeneration_bridge	0.1467973
embryonic_like_plasticity_basin	0.058116943
senescence_basin	0.17566536
senescence_basin	0.14572468
senescence_basin	0.19091505
embryonic_like_plasticity_basin	0.15345913
senescence_basin	0.07752547
inflammatory_regeneration_bridge	0.13582462
senescence_basin	0.19371009
inflammatory_regeneration_bridge	0.1176132
inflammatory_regeneration_bridge	0.061467737
tumor_plasticity_basin	0.15513022
senescence_basin	0.17204668
senescence_basin	0.13688824
inflammatory_regeneration_bridge	0.18682173
tumor_plasticity_basin	0.09899238
embryonic_like_plasticity_basin	0.06875786
tumor_plasticity_basin	0.13404584
inflammatory_regeneration_bridge	0.19449168
senescence_basin	0.17641222
senescence_basin	0.0
inflammatory_regeneration_bridge	0.1835931
senescence_basin	0.1958791
inflammatory_regeneration_bridge	0.07965949
embryonic_like_plasticity_basin	0.14181095
senescence_basin	0.15772466
tumor_plasticity_basin	0.18010831
senescence_basin	0.19690537
senescence_basin	0.12208772
senescence_basin	0.1753582
tumor_plasticity_basin	0.14855051
senescence_basin	0.087869644
inflammatory_regeneration_bridge	0.17967172
tumor_plasticity_basin	0.099271476
senescence_basin	0.11619681
senescence_basin	0.20572421
senescence_basin	0.09286544
senescence_basin	0.22195031
embryonic_like_plasticity_basin	0.1266481
senescence_basin	0.14652696
senescence_basin	0.21114734
inflammatory_regeneration_bridge	0.12791237
embryonic_like_plasticity_basin	0.23079123
inflammatory_regeneration_bridge	0.0
senescence_basin	0.11540088
inflammatory_regeneration_bridge	0.0
inflammatory_regeneration_bridge	0.22362305
senescence_basin	0.09248185
senescence_basin	0.24712305
inflammatory_regeneration_bridge	0.027011305
inflammatory_regeneration_bridge	0.047082216
senescence_basin	0.10443911
senescence_basin	0.14014068
senescence_basin	0.17966619
tumor_plasticity_basin	0.0
senescence_basin	0.10426673
senescence_basin	0.09292263
embryonic_like_plasticity_basin	0.11145732
tumor_plasticity_basin	0.121273994
embryonic_like_plasticity_basin	0.17218296
tumor_plasticity_basin	0.092234254
senescence_basin	0.15737174
tumor_plasticity_basin	0.08102998
senescence_basin	0.099847436
senescence_basin	0.21058941
senescence_basin	0.19487758
embryonic_like_plasticity_basin	0.20187046
senescence_basin	0.21743022
inflammatory_regeneration_bridge	0.17955847
senescence_basin	0.108596
embryonic_like_plasticity_basin	0.10983127
inflammatory_regeneration_bridge	0.16105822
senescence_basin	0.22368366
embryonic_like_plasticity_basin	0.1761737
senescence_basin	0.09169105
embryonic_like_plasticity_basin	0.06701034
embryonic_like_plasticity_basin	0.09315795
tumor_plasticity_basin	0.1767569
tumor_plasticity_basin	0.23927858
inflammatory_regeneration_bridge	0.15014699
senescence_basin	0.18663427
inflammatory_regeneration_bridge	0.092853546
senescence_basin	0.15100393
senescence_basin	0.17124815
senescence_basin	0.09211376
inflammatory_regeneration_bridge	0.22205536
inflammatory_regeneration_bridge	0.24077377
inflammatory_regeneration_bridge	0.18334696
senescence_basin	0.1833733
embryonic_like_plasticity_basin	0.08683321
inflammatory_regeneration_bridge	0.15000123
inflammatory_regeneration_bridge	0.12317547
embryonic_like_plasticity_basin	0.23016347
tumor_plasticity_basin	0.18964587
tumor_plasticity_basin	0.15673773
senescence_basin	0.20691134
embryonic_like_plasticity_basin	0.06309676
senescence_basin	0.2307637
embryonic_like_plasticity_basin	0.20277804
tumor_plasticity_basin	0.09330577
embryonic_like_plasticity_basin	0.16218877
senescence_basin	0.12621441
inflammatory_regeneration_bridge	0.108275056
senescence_basin	0.20871963
inflammatory_regeneration_bridge	0.10424808
inflammatory_regeneration_bridge	0.16768093
embryonic_like_plasticity_basin	0.14541873
inflammatory_regeneration_bridge	0.118373394
inflammatory_regeneration_bridge	0.14462635
senescence_basin	0.13383305
tumor_plasticity_basin	0.21027917
tumor_plasticity_basin	0.09168044
tumor_plasticity_basin	0.19826536
inflammatory_regeneration_bridge	0.09096703
embryonic_like_plasticity_basin	0.10767874
inflammatory_regeneration_bridge	0.113702
inflammatory_regeneration_bridge	0.17218034
senescence_basin	0.11442253
senescence_basin	0.09664267
senescence_basin	0.11300647
tumor_plasticity_basin	0.1499244
tumor_plasticity_basin	0.16579302
tumor_plasticity_basin	0.13925377
embryonic_like_plasticity_basin	0.10486382
tumor_plasticity_basin	0.18087538
tumor_plasticity_basin	0.19668399
senescence_basin	0.22418831
embryonic_like_plasticity_basin	0.19961475
inflammatory_regeneration_bridge	0.1847509
senescence_basin	0.17580746
senescence_basin	0.12423861
tumor_plasticity_basin	0.31901494
senescence_basin	0.17990233
senescence_basin	0.17832132
inflammatory_regeneration_bridge	0.18574874
senescence_basin	0.1585879
senescence_basin	0.26017487
inflammatory_regeneration_bridge	0.14629266
senescence_basin	0.15858354
inflammatory_regeneration_bridge	0.13872099
tumor_plasticity_basin	0.15669113
inflammatory_regeneration_bridge	0.18552445
embryonic_like_plasticity_basin	0.142618
inflammatory_regeneration_bridge	0.24595255
embryonic_like_plasticity_basin	0.08872047
tumor_plasticity_basin	0.23239
inflammatory_regeneration_bridge	0.16390897
inflammatory_regeneration_bridge	0.19003925
senescence_basin	0.13727587
embryonic_like_plasticity_basin	0.18001074
inflammatory_regeneration_bridge	0.1291765
tumor_plasticity_basin	0.18768534
senescence_basin	0.10376707
inflammatory_regeneration_bridge	0.11458337
embryonic_like_plasticity_basin	0.102707624
senescence_basin	0.14868185
tumor_plasticity_basin	0.079791665
senescence_basin	0.17286742
tumor_plasticity_basin	0.11255568
embryonic_like_plasticity_basin	0.22761144
embryonic_like_plasticity_basin	0.11345628
tumor_plasticity_basin	0.1808988
inflammatory_regeneration_bridge	0.23695546
senescence_basin	0.22756729
senescence_basin	0.123719394
embryonic_like_plasticity_basin	0.095796615
embryonic_like_plasticity_basin	0.17352664
senescence_basin	0.10293433
senescence_basin	0.17625633
embryonic_like_plasticity_basin	0.14263445
senescence_basin	0.10656047
tumor_plasticity_basin	0.20430277
senescence_basin	0.23350191
senescence_basin	0.17219327
inflammatory_regeneration_bridge	0.11042622
inflammatory_regeneration_bridge	0.15800956
tumor_plasticity_basin	0.20795225
senescence_basin	0.14076963
embryonic_like_plasticity_basin	0.10997838
tumor_plasticity_basin	0.12010312
tumor_plasticity_basin	0.112256676
inflammatory_regeneration_bridge	0.029990256
inflammatory_regeneration_bridge	0.08262026
embryonic_like_plasticity_basin	0.21293855
senescence_basin	0.19058666
tumor_plasticity_basin	0.18033266
senescence_basin	0.24761797
senescence_basin	0.16207673
inflammatory_regeneration_bridge	0.19124183
inflammatory_regeneration_bridge	0.12397602
inflammatory_regeneration_bridge	0.20572656
senescence_basin	0.1718914
senescence_basin	0.14980125
tumor_plasticity_basin	0.19680418
inflammatory_regeneration_bridge	0.19667806
embryonic_like_plasticity_basin	0.031876743
senescence_basin	0.10485524
senescence_basin	0.16454098
senescence_basin	0.195676
inflammatory_regeneration_bridge	0.14763784
senescence_basin	0.18323563
senescence_basin	0.1044237
embryonic_like_plasticity_basin	0.15582167
senescence_basin	0.14744869
senescence_basin	0.14280963
senescence_basin	0.097470164
tumor_plasticity_basin	0.11228719
senescence_basin	0.1650768
senescence_basin	0.11630416
embryonic_like_plasticity_basin	0.20269792
inflammatory_regeneration_bridge	0.14471963
inflammatory_regeneration_bridge	0.14239049
senescence_basin	0.18250819
tumor_plasticity_basin	0.17091551
embryonic_like_plasticity_basin	0.1835306
inflammatory_regeneration_bridge	0.14230657
senescence_basin	0.20141385
senescence_basin	0.28671047
senescence_basin	0.18925725
inflammatory_regeneration_bridge	0.11388272
senescence_basin	0.2088619
inflammatory_regeneration_bridge	0.19446571
embryonic_like_plasticity_basin	0.14263183
inflammatory_regeneration_bridge	0.203788
senescence_basin	0.1349467
senescence_basin	0.122012794
tumor_plasticity_basin	0.09338191
embryonic_like_plasticity_basin	0.13929832
inflammatory_regeneration_bridge	0.20799051
inflammatory_regeneration_bridge	0.12755495
inflammatory_regeneration_bridge	0.19168574
embryonic_like_plasticity_basin	0.10325208
inflammatory_regeneration_bridge	0.19387417
senescence_basin	0.16570279
embryonic_like_plasticity_basin	0.14331657
senescence_basin	0.15465665
senescence_basin	0.1703604
embryonic_like_plasticity_basin	0.11661506
senescence_basin	0.1515572
senescence_basin	0.0
tumor_plasticity_basin	0.07743731
inflammatory_regeneration_bridge	0.2470975
inflammatory_regeneration_bridge	0.14174724
senescence_basin	0.17501424
senescence_basin	0.23776105
senescence_basin	0.16677736
senescence_basin	0.14567575
inflammatory_regeneration_bridge	0.062912166
inflammatory_regeneration_bridge	0.16087697
tumor_plasticity_basin	0.1593035
inflammatory_regeneration_bridge	0.0
tumor_plasticity_basin	0.152521
senescence_basin	0.14468151
senescence_basin	0.10940498
inflammatory_regeneration_bridge	0.0
inflammatory_regeneration_bridge	0.04960689
inflammatory_regeneration_bridge	0.15497166
tumor_plasticity_basin	0.11328447
senescence_basin	0.09550667
senescence_basin	0.16093913
inflammatory_regeneration_bridge	0.21693087
senescence_basin	0.21271144
tumor_plasticity_basin	0.20382841
senescence_basin	0.1116392
senescence_basin	0.19932082
senescence_basin	0.100459665
senescence_basin	0.07744461
senescence_basin	0.27236462
senescence_basin	0.197779
senescence_basin	0.17812629
senescence_basin	0.16513593
embryonic_like_plasticity_basin	0.10337123
senescence_basin	0.12180999
senescence_basin	0.16632739
senescence_basin	0.14995804
senescence_basin	0.038163066
inflammatory_regeneration_bridge	0.14996055
senescence_basin	0.123687476
inflammatory_regeneration_bridge	0.12151149
senescence_basin	0.14209822
senescence_basin	0.17604002
inflammatory_regeneration_bridge	0.10907
senescence_basin	0.040088236
senescence_basin	0.15805651
senescence_basin	0.23991689
senescence_basin	0.16774724
senescence_basin	0.16111258
embryonic_like_plasticity_basin	0.17008838
inflammatory_regeneration_bridge	0.13806888
inflammatory_regeneration_bridge	0.26352024
senescence_basin	0.25404382
inflammatory_regeneration_bridge	0.09956801
embryonic_like_plasticity_basin	0.17201284
senescence_basin	0.23624863
tumor_plasticity_basin	0.19644052
tumor_plasticity_basin	0.13055977
senescence_basin	0.10340607
senescence_basin	0.21545033
inflammatory_regeneration_bridge	0.16334604
inflammatory_regeneration_bridge	0.16244276
senescence_basin	0.18354294
senescence_basin	0.1798265
tumor_plasticity_basin	0.176127
senescence_basin	0.23857251
senescence_basin	0.07957497
inflammatory_regeneration_bridge	0.23755181
embryonic_like_plasticity_basin	0.08807227
inflammatory_regeneration_bridge	0.1748395
senescence_basin	0.10250065
tumor_plasticity_basin	0.13908643
inflammatory_regeneration_bridge	0.13861242
inflammatory_regeneration_bridge	0.19779378
tumor_plasticity_basin	0.12560737
senescence_basin	0.09146857
embryonic_like_plasticity_basin	0.0841873
senescence_basin	0.1380322
inflammatory_regeneration_bridge	0.12386495
tumor_plasticity_basin	0.19513223
embryonic_like_plasticity_basin	0.16999395
inflammatory_regeneration_bridge	0.1107187
inflammatory_regeneration_bridge	0.14611775
inflammatory_regeneration_bridge	0.19529745
senescence_basin	0.14508325
senescence_basin	0.12584278
senescence_basin	0.12904269
tumor_plasticity_basin	0.03526911
senescence_basin	0.23122013
senescence_basin	0.14712518
senescence_basin	0.15674633
senescence_basin	0.09576979
senescence_basin	0.16550183
inflammatory_regeneration_bridge	0.17026919
inflammatory_regeneration_bridge	0.10894087
inflammatory_regeneration_bridge	0.11981708
inflammatory_regeneration_bridge	0.19263408
tumor_plasticity_basin	0.2734068
senescence_basin	0.16819109
inflammatory_regeneration_bridge	0.22069752
embryonic_like_plasticity_basin	0.14135867
senescence_basin	0.12674725
senescence_basin	0.18767947
senescence_basin	0.22278568
senescence_basin	0.22629827
senescence_basin	0.12961629
senescence_basin	0.27674812
embryonic_like_plasticity_basin	0.119499
tumor_plasticity_basin	0.26419792
inflammatory_regeneration_bridge	0.16036913
senescence_basin	0.13889605
senescence_basin	0.23374793
inflammatory_regeneration_bridge	0.15764336
tumor_plasticity_basin	0.09450087
tumor_plasticity_basin	0.16838612
senescence_basin	0.26105317
senescence_basin	0.19505395
senescence_basin	0.21259816
embryonic_like_plasticity_basin	0.10047957
inflammatory_regeneration_bridge	0.046931475
senescence_basin	0.16090399
senescence_basin	0.18301259
senescence_basin	0.1276122
senescence_basin	0.24497159
senescence_basin	0.15185848
senescence_basin	0.06845704
senescence_basin	0.17238137
tumor_plasticity_basin	0.14142108
senescence_basin	0.16542222
senescence_basin	0.15548524
inflammatory_regeneration_bridge	0.14994195
inflammatory_regeneration_bridge	0.06509885
inflammatory_regeneration_bridge	0.11865246
inflammatory_regeneration_bridge	0.09572294
inflammatory_regeneration_bridge	0.1735234
embryonic_like_plasticity_basin	0.12582624
senescence_basin	0.15046525
senescence_basin	0.20809752
embryonic_like_plasticity_basin	0.1438894
embryonic_like_plasticity_basin	0.089042544
senescence_basin	0.18009087
senescence_basin	0.22127521
inflammatory_regeneration_bridge	0.033991247
senescence_basin	0.27825996
senescence_basin	0.14475933
senescence_basin	0.15259095
embryonic_like_plasticity_basin	0.08381173
senescence_basin	0.11857647
tumor_plasticity_basin	0.0995076
inflammatory_regeneration_bridge	0.101257205
senescence_basin	0.14814061
inflammatory_regeneration_bridge	0.20603433
senescence_basin	0.094438076
tumor_plasticity_basin	0.1996083
tumor_plasticity_basin	0.1218321
inflammatory_regeneration_bridge	0.15015
inflammatory_regeneration_bridge	0.16291282
embryonic_like_plasticity_basin	0.18059209
tumor_plasticity_basin	0.14171982
senescence_basin	0.115356416
inflammatory_regeneration_bridge	0.12008962
senescence_basin	0.21972509
inflammatory_regeneration_bridge	0.23964754
senescence_basin	0.17040293
senescence_basin	0.17727931
senescence_basin	0.24738283
senescence_basin	0.17235458
senescence_basin	0.24417111
senescence_basin	0.22868828
tumor_plasticity_basin	0.20635518
embryonic_like_plasticity_basin	0.17322429
tumor_plasticity_basin	0.32193935
inflammatory_regeneration_bridge	0.21512076
tumor_plasticity_basin	0.19849339
inflammatory_regeneration_bridge	0.117038906
inflammatory_regeneration_bridge	0.06098044
inflammatory_regeneration_bridge	0.13657278
senescence_basin	0.07658985
senescence_basin	0.0692687
embryonic_like_plasticity_basin	0.12875101
senescence_basin	0.19773532
tumor_plasticity_basin	0.14200193
senescence_basin	0.24017087
senescence_basin	0.15901671
embryonic_like_plasticity_basin	0.16905822
senescence_basin	0.16374141
senescence_basin	0.14079827
senescence_basin	0.19681083
tumor_plasticity_basin	0.27170527
embryonic_like_plasticity_basin	0.17694293
senescence_basin	0.11919409
inflammatory_regeneration_bridge	0.1718058
senescence_basin	0.065886945
senescence_basin	0.2108824
embryonic_like_plasticity_basin	0.18693542
inflammatory_regeneration_bridge	0.241182
senescence_basin	0.19683132
embryonic_like_plasticity_basin	0.16434532
tumor_plasticity_basin	0.14595714
senescence_basin	0.20906577
senescence_basin	0.03272578
inflammatory_regeneration_bridge	0.23178157
senescence_basin	0.12640062
inflammatory_regeneration_bridge	0.113119304
embryonic_like_plasticity_basin	0.14344543
senescence_basin	0.11865607
senescence_basin	0.14674824
embryonic_like_plasticity_basin	0.084475785
inflammatory_regeneration_bridge	0.13004127
senescence_basin	0.15254511
embryonic_like_plasticity_basin	0.17486693
inflammatory_regeneration_bridge	0.20350355
tumor_plasticity_basin	0.19653097
senescence_basin	0.2457534
senescence_basin	0.11074409
senescence_basin	0.21144874
inflammatory_regeneration_bridge	0.22206612
senescence_basin	0.14707783
inflammatory_regeneration_bridge	0.21069154
embryonic_like_plasticity_basin	0.093631774
senescence_basin	0.17055652
inflammatory_regeneration_bridge	0.21764483
inflammatory_regeneration_bridge	0.109348506
inflammatory_regeneration_bridge	0.0
inflammatory_regeneration_bridge	0.16430403
senescence_basin	0.15076825
senescence_basin	0.16433787
tumor_plasticity_basin	0.10332081
senescence_basin	0.12769198
inflammatory_regeneration_bridge	0.11776829
inflammatory_regeneration_bridge	0.17216213
embryonic_like_plasticity_basin	0.26439375
senescence_basin	0.0
inflammatory_regeneration_bridge	0.0
embryonic_like_plasticity_basin	0.16966654
senescence_basin	0.21864298
senescence_basin	0.25696087
tumor_plasticity_basin	0.14003706
senescence_basin	0.20941876
senescence_basin	0.25787002
embryonic_like_plasticity_basin	0.16749822
senescence_basin	0.25451922
tumor_plasticity_basin	0.12183955
senescence_basin	0.20405437
embryonic_like_plasticity_basin	0.14209092
inflammatory_regeneration_bridge	0.11142844
tumor_plasticity_basin	0.06813976
senescence_basin	0.11496204
embryonic_like_plasticity_basin	0.051689476
tumor_plasticity_basin	0.15971076
inflammatory_regeneration_bridge	0.14863396
embryonic_like_plasticity_basin	0.17901677
tumor_plasticity_basin	0.12379807
