embedding_1	embedding_2	local_self_retention	color_scale_vmin_2pct	color_scale_vmax_98pct
0.009120765509997542	0.013869526968004845	0.4	0.03333333333333333	1.0
0.00031751055938080547	0.025790942702658925	1.0	0.03333333333333333	1.0
0.008152902584180815	0.008581844278231715	0.0	0.03333333333333333	1.0
0.00877829819515356	0.014705713716623544	0.3333333333333333	0.03333333333333333	1.0
0.008888613964796056	0.00996278935744107	0.26666666666666666	0.03333333333333333	1.0
0.008971303486078698	0.014040343478897791	0.3	0.03333333333333333	1.0
0.01234406053044549	-0.02060635615921055	1.0	0.03333333333333333	1.0
-0.0351496474930532	-0.0006051089969782465	1.0	0.03333333333333333	1.0
0.008984759073967147	0.011258996180455682	0.6	0.03333333333333333	1.0
0.012641114319016208	-0.020269580951272754	1.0	0.03333333333333333	1.0
0.00983284598298571	-0.022776943010103336	1.0	0.03333333333333333	1.0
0.009998934945461096	-0.022886475948634154	1.0	0.03333333333333333	1.0
0.012908557100625731	-0.02118210754877797	1.0	0.03333333333333333	1.0
0.0066154760065461815	0.010455079290971286	0.4	0.03333333333333333	1.0
0.010016799535800489	-0.024680470745141368	1.0	0.03333333333333333	1.0
0.0075653177899255245	0.009771953640472225	0.6333333333333333	0.03333333333333333	1.0
0.007959559625891675	0.01773915625193581	0.03333333333333333	0.03333333333333333	1.0
0.008768655699038137	0.014317327444596052	0.26666666666666666	0.03333333333333333	1.0
0.008661618351157153	0.005774945191250524	0.3333333333333333	0.03333333333333333	1.0
0.003964861196415577	0.009043406235251293	0.4666666666666667	0.03333333333333333	1.0
0.004952646698462118	0.009903544489989079	0.6666666666666666	0.03333333333333333	1.0
0.005708371807627534	0.007708977601486302	0.4	0.03333333333333333	1.0
0.012719173178827078	-0.01576149409005294	1.0	0.03333333333333333	1.0
-0.021799485003649234	-0.006612682798813244	1.0	0.03333333333333333	1.0
0.008314685278617374	0.013182409650496937	0.23333333333333334	0.03333333333333333	1.0
0.009840819379414018	-0.015398707397741932	1.0	0.03333333333333333	1.0
0.008994007150123478	0.011136844345037075	0.5333333333333333	0.03333333333333333	1.0
-0.02238107162980695	-0.006708733560252759	1.0	0.03333333333333333	1.0
0.007049687120626815	0.00977601983819309	0.4	0.03333333333333333	1.0
0.008911524716715738	0.014633275276355088	0.36666666666666664	0.03333333333333333	1.0
0.006909938111916965	0.010858885458621946	0.36666666666666664	0.03333333333333333	1.0
0.007281422893988471	0.010593913495335857	0.13333333333333333	0.03333333333333333	1.0
0.008282075788325067	0.011636076769197107	0.2	0.03333333333333333	1.0
0.010211097035274796	0.009678685051639204	0.23333333333333334	0.03333333333333333	1.0
0.010909524006412551	-0.02272571093997267	1.0	0.03333333333333333	1.0
-0.022047390730567495	-0.006690686084911423	1.0	0.03333333333333333	1.0
0.012338621730290506	-0.021504901732152436	1.0	0.03333333333333333	1.0
0.007735554692206022	0.010966931528068281	0.5666666666666667	0.03333333333333333	1.0
0.01062998344029791	-0.018927827590177675	1.0	0.03333333333333333	1.0
0.007070857208527097	-0.026250029037165817	1.0	0.03333333333333333	1.0
-0.03589440239463864	-0.0007528126939750137	1.0	0.03333333333333333	1.0
0.00895362085974482	-0.024174080572228356	1.0	0.03333333333333333	1.0
0.012333896645220619	-0.021990000944005328	1.0	0.03333333333333333	1.0
0.01204121420235118	-0.019978046928012094	1.0	0.03333333333333333	1.0
0.010656876492615578	-0.021494396131479406	1.0	0.03333333333333333	1.0
0.006536357223854391	0.01907407601207098	0.16666666666666666	0.03333333333333333	1.0
0.012189334210108536	0.006964269206589616	0.13333333333333333	0.03333333333333333	1.0
0.003274650167225504	0.008078705613279166	0.13333333333333333	0.03333333333333333	1.0
0.004891569707901922	0.01062336028357692	0.9	0.03333333333333333	1.0
0.012152836540354327	-0.01977239897332851	1.0	0.03333333333333333	1.0
0.009236459705532385	-0.024462757673356192	1.0	0.03333333333333333	1.0
0.009062360874762023	0.011318001571883042	0.06666666666666667	0.03333333333333333	1.0
-0.006232088594073896	0.003457935325197248	0.06666666666666667	0.03333333333333333	1.0
0.0075569991795315814	0.017821518838081935	0.03333333333333333	0.03333333333333333	1.0
0.0020150375504216804	0.00861986912497393	0.26666666666666666	0.03333333333333333	1.0
0.008540529324622416	-0.02401392835829481	1.0	0.03333333333333333	1.0
0.0025534953520464456	0.02373640159303217	0.9	0.03333333333333333	1.0
0.005311799010598683	0.021395019569061795	0.9333333333333333	0.03333333333333333	1.0
0.007217054989069863	-0.02631749967377779	1.0	0.03333333333333333	1.0
0.004777278192927982	0.009132250457180868	0.23333333333333334	0.03333333333333333	1.0
-0.018686153554031592	-0.00510737990943045	1.0	0.03333333333333333	1.0
0.0126838781844988	-0.01938848883511263	1.0	0.03333333333333333	1.0
-0.03606424765485951	-0.0009241236821031573	1.0	0.03333333333333333	1.0
-0.021161136930602238	-0.005978000766431464	1.0	0.03333333333333333	1.0
0.01212239784953205	-0.02147638925899156	1.0	0.03333333333333333	1.0
0.009041789211692056	0.014046690981273516	0.06666666666666667	0.03333333333333333	1.0
0.008617875412602456	-0.02350390795272972	1.0	0.03333333333333333	1.0
0.009596927773693427	-0.02426344258273766	1.0	0.03333333333333333	1.0
