tumor_like_quartile	differentiation_score
other tumor cells	-0.011348032657011065
top tumor-like quartile	0.14228372514983753
top tumor-like quartile	0.5268706686702775
top tumor-like quartile	0.03155868730427308
other tumor cells	-0.14346228705512154
other tumor cells	-0.1995549628764023
other tumor cells	0.06323515927350079
other tumor cells	-0.22597762684763215
other tumor cells	-0.20618113765010126
other tumor cells	-0.2794539840133102
other tumor cells	-0.32127337985568577
other tumor cells	-0.25012021594577366
top tumor-like quartile	-0.2773077458511164
other tumor cells	-0.2514394830774378
other tumor cells	-0.22947492717224874
other tumor cells	-0.11168321268058118
top tumor-like quartile	-0.1334056971985617
top tumor-like quartile	-0.030400455733876175
other tumor cells	1.061857541402181
other tumor cells	-0.30740601339457946
other tumor cells	-0.16499943203396267
other tumor cells	0.027511340600472917
top tumor-like quartile	0.1011195182800293
top tumor-like quartile	0.02858779165479869
other tumor cells	-0.16363922166235653
other tumor cells	-0.27895630730523
other tumor cells	0.12567781224662872
other tumor cells	0.2536186288904261
top tumor-like quartile	-0.3777113784978419
other tumor cells	-0.2632770302854938
other tumor cells	-0.18810574802351587
top tumor-like quartile	-0.4086671523105951
other tumor cells	-0.27384345914110725
other tumor cells	-0.2086739245756173
other tumor cells	-0.0766034656100803
other tumor cells	0.15779305387426307
other tumor cells	-0.13283098185503928
top tumor-like quartile	0.19282325991877805
top tumor-like quartile	1.75692285137412
top tumor-like quartile	0.004930037039297591
other tumor cells	-0.19775991086606626
top tumor-like quartile	-0.26096468795964745
other tumor cells	-0.03142041041527266
other tumor cells	-0.15203646230108947
other tumor cells	-0.16786138510998386
other tumor cells	-0.1982366685514097
top tumor-like quartile	-0.2861728550475321
other tumor cells	-0.26214599609375
other tumor cells	-0.21349994047188464
other tumor cells	-0.18668478506582756
other tumor cells	-0.2679742177327474
other tumor cells	-0.17201434241400826
other tumor cells	0.05393904815485451
other tumor cells	-0.29177894121334874
other tumor cells	-0.2839438591474368
other tumor cells	-0.362942283536181
other tumor cells	-0.027573070408385497
top tumor-like quartile	-0.26861355628496336
other tumor cells	-0.3242739924678096
top tumor-like quartile	-0.29293418224946954
other tumor cells	0.0923547656447799
other tumor cells	-0.22309979097342786
other tumor cells	-0.305850393978166
other tumor cells	-0.14453419343924817
top tumor-like quartile	0.8533497327639732
top tumor-like quartile	0.09343261188930937
other tumor cells	-0.2323093826388135
top tumor-like quartile	-0.021885495126983262
other tumor cells	0.37616467181547186
other tumor cells	-0.2408124326187887
other tumor cells	0.6018743515014648
other tumor cells	-0.11034207285186391
top tumor-like quartile	-0.324445229989511
top tumor-like quartile	-0.16040164600183934
other tumor cells	0.15709102006606113
other tumor cells	-0.17999439474977094
top tumor-like quartile	-0.00282358534542132
top tumor-like quartile	-0.29335996839735246
other tumor cells	0.8670951584239065
other tumor cells	-0.21943791707356772
top tumor-like quartile	0.027465025583902986
top tumor-like quartile	-0.07603138170124574
other tumor cells	-0.29060914781358504
top tumor-like quartile	-0.030044611589408216
other tumor cells	-0.18924536528410735
top tumor-like quartile	0.10145668924590687
other tumor cells	-0.20458223790298274
other tumor cells	-0.17088115362473477
other tumor cells	-0.321688993477527
other tumor cells	-0.23943302955156492
top tumor-like quartile	0.4367691263740445
top tumor-like quartile	0.28242844711115334
other tumor cells	-0.3211754692925347
other tumor cells	-0.31232972792637204
other tumor cells	-0.23281530686366705
other tumor cells	-0.24360345911096642
other tumor cells	0.11667472344857677
other tumor cells	-0.1593592843891662
other tumor cells	-0.16736042352370273
other tumor cells	-0.3449644630337939
other tumor cells	-0.0937089949478338
top tumor-like quartile	-0.42791503152729554
top tumor-like quartile	1.119086277337722
other tumor cells	-0.1372484631008572
other tumor cells	-0.16795571645100912
other tumor cells	-0.22806527879503039
top tumor-like quartile	-0.18898369353494526
top tumor-like quartile	-0.0012938210993637123
other tumor cells	-0.24235150843490788
other tumor cells	-0.17331398857964408
top tumor-like quartile	-0.06635770091304072
other tumor cells	-0.06963205043180487
other tumor cells	-0.09698266747557086
other tumor cells	-0.2665252921022015
other tumor cells	-0.058027661876913966
other tumor cells	-0.17825277352038724
other tumor cells	-0.05896135024082516
other tumor cells	-0.07525559707924173
other tumor cells	-0.12989797709900655
other tumor cells	-0.28013493102273823
other tumor cells	-0.23972141595534335
top tumor-like quartile	-0.24652127866391782
other tumor cells	0.17296426090193384
other tumor cells	0.1615456681192657
other tumor cells	-0.056243852332786254
other tumor cells	-0.28991786344551745
top tumor-like quartile	-0.31478283729082274
other tumor cells	-0.2023092935114731
top tumor-like quartile	0.18135565298574946
other tumor cells	0.31454092190589433
other tumor cells	0.050566187611332636
other tumor cells	0.4026370637210798
other tumor cells	0.2596090987876609
other tumor cells	0.18164269129435218
other tumor cells	-0.31617965227291905
other tumor cells	0.15110232211925367
top tumor-like quartile	-0.30431655601218893
top tumor-like quartile	-0.21041166046519338
top tumor-like quartile	-0.06908353316931076
other tumor cells	0.0737842071203538
other tumor cells	-0.1562374491750458
other tumor cells	-0.315945307413737
other tumor cells	-0.005469169145748937
other tumor cells	0.16459394973001362
top tumor-like quartile	-0.33855965696735146
top tumor-like quartile	-0.07363938990934396
other tumor cells	-0.19100411732991537
other tumor cells	-0.13749587683030118
other tumor cells	-0.29156079704378857
top tumor-like quartile	-0.07619779492601936
other tumor cells	-0.22343901645990066
top tumor-like quartile	0.11787609406459476
top tumor-like quartile	-0.12082072246221845
other tumor cells	-0.046539340490176356
other tumor cells	-0.2520898183186849
other tumor cells	-0.05848538875579834
top tumor-like quartile	-0.22679461226051234
other tumor cells	0.12854368009684997
other tumor cells	0.41966124522833176
other tumor cells	-0.28192595493646316
top tumor-like quartile	-0.028976525789425722
top tumor-like quartile	0.343770056595037
top tumor-like quartile	0.249638616302867
other tumor cells	0.014420459299911675
other tumor cells	-0.257577160258352
other tumor cells	0.0836602611306273
other tumor cells	-0.1116512910819348
other tumor cells	-0.26262361031991466
other tumor cells	-0.062220237873218676
other tumor cells	-0.08931999442018108
other tumor cells	0.027830106240731678
other tumor cells	-0.23566593211374165
other tumor cells	-0.23880287452980323
other tumor cells	0.06411695186002753
other tumor cells	-0.2421105702718099
other tumor cells	1.2274400334299345
top tumor-like quartile	-0.15899129561436026
other tumor cells	-0.12515298083976464
other tumor cells	-0.23704149693618587
other tumor cells	-0.14563073052300346
other tumor cells	1.2241750999733254
other tumor cells	-0.2244171095483097
top tumor-like quartile	-0.21897245777977836
top tumor-like quartile	-0.028455057261902617
top tumor-like quartile	0.40356480633770986
other tumor cells	-0.23242851539894385
top tumor-like quartile	0.6136524765579788
top tumor-like quartile	-0.19301608020876662
other tumor cells	-0.25457339816623265
top tumor-like quartile	-0.31095297542619116
other tumor cells	-0.1996356454896338
other tumor cells	-0.19336264810444395
other tumor cells	-0.2614592799433955
other tumor cells	-0.391852131596318
top tumor-like quartile	-0.2942451900906033
other tumor cells	-0.16440737541810962
other tumor cells	-0.32006421501253857
other tumor cells	-0.3236197718867549
other tumor cells	-0.29885082480348185
other tumor cells	1.3729276657104492
other tumor cells	-0.41678817183883105
other tumor cells	0.026904950907200964
other tumor cells	0.4460398238382221
top tumor-like quartile	-0.34143631546585645
other tumor cells	0.8387734919418524
top tumor-like quartile	-0.38354946654519917
other tumor cells	0.11117742385393303
other tumor cells	-0.22551470627019435
other tumor cells	-0.1533243391248915
other tumor cells	-0.1623425895785108
other tumor cells	-0.14004224612389082
other tumor cells	-0.23412833979100356
top tumor-like quartile	-0.3123853471544054
other tumor cells	-0.20604152443968218
other tumor cells	-0.15837845978913484
other tumor cells	-0.20256014223451968
other tumor cells	-0.3313304524362823
other tumor cells	-0.21491637053313078
top tumor-like quartile	-0.013821983043058428
other tumor cells	-0.2559561552824797
other tumor cells	-0.2524539335274402
top tumor-like quartile	-0.16437813087745948
top tumor-like quartile	0.06906009014741873
other tumor cells	-0.17948861769687982
other tumor cells	-0.18150230984628934
other tumor cells	-0.30051982549973477
other tumor cells	-0.10464159647623698
other tumor cells	-0.03718238112367228
other tumor cells	-0.2771601735809703
other tumor cells	-0.004904340814661096
other tumor cells	-0.18835279676649305
top tumor-like quartile	-0.11398917363013747
other tumor cells	-0.28554026285807294
other tumor cells	-0.19408042342574508
other tumor cells	-0.22547420454613956
top tumor-like quartile	-0.4001636740602093
other tumor cells	-0.16082021925184461
other tumor cells	0.058472930649180466
other tumor cells	-0.0017360993373541356
other tumor cells	-0.2307764924602744
other tumor cells	-0.2419223314450111
other tumor cells	-0.22761745217405718
top tumor-like quartile	-0.1070568914766665
other tumor cells	-0.3469322110399788
top tumor-like quartile	-0.2532562444239487
other tumor cells	1.1014377923659338
other tumor cells	0.13110378642141082
other tumor cells	-0.12173956411856196
top tumor-like quartile	-0.2534602129900897
other tumor cells	-0.220613173496576
top tumor-like quartile	-0.32229369363667054
other tumor cells	-0.25888815043885033
other tumor cells	-0.13817239690709998
other tumor cells	0.9686265521579318
other tumor cells	-0.2745038020757981
other tumor cells	0.37745369805230033
other tumor cells	-0.24569720986448687
other tumor cells	0.07792580863575876
top tumor-like quartile	-0.2964799293765315
other tumor cells	-0.0037780455601068297
other tumor cells	-0.15200121608781225
top tumor-like quartile	-0.3132172101809655
top tumor-like quartile	-0.17530869848934222
top tumor-like quartile	-0.03304129471013573
other tumor cells	0.025354091032051745
other tumor cells	-0.263911211932147
other tumor cells	0.03598671194947797
other tumor cells	-0.2046983035994165
other tumor cells	-0.28983476426866317
other tumor cells	0.04934874876045886
top tumor-like quartile	-0.004872556085939755
other tumor cells	-0.10953890247109496
top tumor-like quartile	-0.389563289689429
other tumor cells	0.5993937975094642
other tumor cells	-0.15764939343487774
other tumor cells	-0.13720616587886103
other tumor cells	-0.22079474837691695
other tumor cells	-0.16105510570384837
other tumor cells	0.22103652247676145
other tumor cells	-0.2881753709581163
other tumor cells	-0.27671354788321034
other tumor cells	-0.28386638782642504
other tumor cells	-0.15890458189410928
other tumor cells	-0.1798584078565056
top tumor-like quartile	0.14880173294632526
other tumor cells	-0.2618613537446952
other tumor cells	-0.18353826028329354
other tumor cells	-0.25727399190266925
other tumor cells	-0.2905861418924214
other tumor cells	0.5589315273143627
other tumor cells	-0.22791902518566745
other tumor cells	-0.22663229483145256
other tumor cells	-0.23100066479341483
top tumor-like quartile	-0.07849827224825634
other tumor cells	-0.10074618716298797
other tumor cells	-0.33022181193033856
other tumor cells	-0.18687880480730976
other tumor cells	-0.16574398087866513
other tumor cells	-0.16317108531057098
other tumor cells	-0.15189861956937814
other tumor cells	-0.25783409307032457
other tumor cells	-0.2103451151906708
top tumor-like quartile	-0.3059135248631607
other tumor cells	0.2210642055228904
other tumor cells	0.137817418133771
other tumor cells	0.8809711079538605
other tumor cells	-0.07402741467511212
other tumor cells	0.07688595336160545
other tumor cells	-0.17253182258135008
other tumor cells	0.10393142700195312
other tumor cells	-0.08879188107855526
other tumor cells	-0.22828124187610765
other tumor cells	0.08969373173183862
other tumor cells	-0.17081981235080296
top tumor-like quartile	0.01899488178300268
other tumor cells	-0.07772589318546248
other tumor cells	-0.1763018031179169
other tumor cells	-0.4146746411735629
other tumor cells	-0.2244354530617043
other tumor cells	-0.26815402654953946
top tumor-like quartile	0.08046707400569209
other tumor cells	-0.1400545143786772
other tumor cells	-0.2633529003755546
other tumor cells	0.16540460527679068
top tumor-like quartile	-0.3126120155240283
other tumor cells	0.11313500522095482
other tumor cells	-0.11725743611653645
other tumor cells	-0.23063398290563514
top tumor-like quartile	-0.3292829490002291
top tumor-like quartile	0.16905693654660825
top tumor-like quartile	-0.17573977252583448
other tumor cells	0.018905092168737314
other tumor cells	-0.25308879805199896
top tumor-like quartile	-0.04332772302038876
other tumor cells	-0.17035839734254063
other tumor cells	-0.27774831983778214
other tumor cells	0.12176405647654592
other tumor cells	-0.2236683456986039
other tumor cells	1.1806051701675226
top tumor-like quartile	0.13075040887903283
top tumor-like quartile	1.4795687640154804
other tumor cells	-0.13669980896843806
other tumor cells	-0.219140300044307
other tumor cells	-0.1904727559030792
other tumor cells	0.13786571114151566
other tumor cells	-0.2729680567611883
other tumor cells	-0.2433431413438585
other tumor cells	-0.22241578278718172
other tumor cells	-0.14531464046902126
other tumor cells	0.09228904453324685
top tumor-like quartile	0.130313213960624
other tumor cells	0.011646108862794435
other tumor cells	-0.14645824314635475
other tumor cells	-0.32794957102080924
top tumor-like quartile	-0.28918716053903837
other tumor cells	-0.25590312628098477
other tumor cells	1.194639347217701
other tumor cells	0.033879486131079384
other tumor cells	0.3680845189977575
other tumor cells	-0.2450136770436793
other tumor cells	-0.08574174215764174
top tumor-like quartile	1.052800366907944
other tumor cells	-0.13484117719862196
other tumor cells	-0.24896619349350163
other tumor cells	-0.15720272064208984
top tumor-like quartile	-0.2757762626365379
top tumor-like quartile	-0.2927672068277995
other tumor cells	0.05418485770990822
other tumor cells	-0.20332383520809222
top tumor-like quartile	-0.09824199735382455
top tumor-like quartile	-0.2111546551739728
top tumor-like quartile	-0.2389662692576279
other tumor cells	-0.15336343241326603
other tumor cells	-0.08491012049310001
other tumor cells	-0.20164141242886768
other tumor cells	-0.20884440857687114
other tumor cells	-0.30982702749746815
top tumor-like quartile	0.6522310810324586
other tumor cells	-0.1783761978149414
top tumor-like quartile	0.11403657183235072
other tumor cells	-0.21907500278802566
other tumor cells	-0.21176797372323494
top tumor-like quartile	-0.1691968588181484
other tumor cells	-0.1325481806272342
other tumor cells	-0.07494808126378942
other tumor cells	-0.3716988504668813
other tumor cells	0.05142359086024911
other tumor cells	-0.26600223117404515
other tumor cells	0.06747243728166744
other tumor cells	-0.20867788055796682
top tumor-like quartile	-0.2794729162145544
top tumor-like quartile	-0.37475449361918883
other tumor cells	-0.31739352661886333
other tumor cells	-0.2551883179464458
other tumor cells	-0.1128934857286053
other tumor cells	-0.2544281570999711
other tumor cells	-0.017230908075968443
top tumor-like quartile	0.02173007564780155
other tumor cells	-0.12883193404586227
other tumor cells	-0.2543283391881872
other tumor cells	-0.16008714982021002
other tumor cells	-0.12423389340624397
other tumor cells	0.19937556761282463
other tumor cells	-0.12828031881355945
other tumor cells	-0.04538395081037358
other tumor cells	-0.14896591798758801
other tumor cells	-0.1505228354607099
other tumor cells	-0.2405835846324026
other tumor cells	-0.1939257044851044
top tumor-like quartile	-0.15774732165866429
other tumor cells	-0.19798048042956692
other tumor cells	0.14732082979178723
other tumor cells	-0.2738719280855155
other tumor cells	0.009551001183780633
other tumor cells	0.5647876409836756
other tumor cells	-0.162093315595462
other tumor cells	-0.17906940130539883
other tumor cells	1.5008370905746649
top tumor-like quartile	-0.26117866421923225
other tumor cells	-0.1361054343941771
other tumor cells	-0.21546971356427227
other tumor cells	-0.2676270567340615
top tumor-like quartile	-0.24441673579039394
other tumor cells	-0.08271041034180443
other tumor cells	-0.1531465436205452
other tumor cells	-0.25884920285071855
other tumor cells	-0.16628862310338904
top tumor-like quartile	-0.1779489752687054
top tumor-like quartile	0.03939869374404717
other tumor cells	-0.34848759424539255
other tumor cells	-0.2520055888611593
other tumor cells	0.07503316137525773
top tumor-like quartile	-0.1822893472365391
other tumor cells	-0.16948409139374157
other tumor cells	-0.34193874877176167
top tumor-like quartile	-0.040824183711299145
other tumor cells	0.5339651696475936
top tumor-like quartile	-0.04873344633314347
other tumor cells	0.13174326920214996
other tumor cells	-0.22342740753550588
other tumor cells	0.0028172525358788614
top tumor-like quartile	-0.37068376423400123
other tumor cells	-0.007195575737658888
other tumor cells	-0.10503598054250082
other tumor cells	-0.22866493978618105
other tumor cells	-0.15877544732741367
other tumor cells	-0.16938649872202932
other tumor cells	-0.18202674388885498
top tumor-like quartile	1.4856735394324785
other tumor cells	-0.17120709831331982
other tumor cells	-0.19125986687931013
top tumor-like quartile	-0.30001793378665126
other tumor cells	1.836988048788942
other tumor cells	-0.2742926279703776
other tumor cells	-0.14653162750197046
other tumor cells	-0.20362822803450223
other tumor cells	-0.19956061280803916
other tumor cells	-0.06832383002763909
top tumor-like quartile	-0.20163806868188175
other tumor cells	-0.2885502473807629
other tumor cells	-0.2937500094190056
other tumor cells	-0.3818346894817588
other tumor cells	-0.13947180759759595
other tumor cells	-0.2696125360182774
other tumor cells	-0.2264274314597801
other tumor cells	-0.2486030672803337
top tumor-like quartile	-0.23962367022479023
other tumor cells	-0.22244726581338012
other tumor cells	-0.2292472698070385
other tumor cells	0.055658166791185903
other tumor cells	-0.26509659378616895
top tumor-like quartile	-0.3635968808774595
other tumor cells	-0.250049779444565
other tumor cells	-0.15320299878532503
other tumor cells	-0.3119792938232422
other tumor cells	-0.18303814640751592
other tumor cells	-0.2212882571750217
other tumor cells	-0.18592792087131077
other tumor cells	-0.27439666088716486
other tumor cells	-0.313558460753641
other tumor cells	-0.1486027682269061
other tumor cells	-0.3515326417522666
other tumor cells	-0.22421257584183305
other tumor cells	-0.189197752210829
other tumor cells	-0.33244046532077554
other tumor cells	-0.2022163485303337
other tumor cells	-0.22184355464982397
top tumor-like quartile	-0.10769185019128114
other tumor cells	-0.21617427873022763
other tumor cells	-0.03665267979657208
other tumor cells	-0.10028335636044727
other tumor cells	-0.2774680573263286
other tumor cells	0.48516312940621076
top tumor-like quartile	-0.19632080307713262
other tumor cells	-0.18163360784083238
top tumor-like quartile	-0.148322284957509
other tumor cells	-0.340934306015203
other tumor cells	-0.0883582285892816
top tumor-like quartile	-0.24428840919777198
other tumor cells	-0.2660131572205343
other tumor cells	-0.21052513593508873
other tumor cells	-0.1777652104695638
other tumor cells	-0.2084691318464868
other tumor cells	0.02343576925772206
other tumor cells	-0.26565174997588736
other tumor cells	-0.2088280901496793
other tumor cells	-0.20591931284209827
other tumor cells	-0.33031284661940585
top tumor-like quartile	0.15323214177732117
other tumor cells	-0.2954153602505908
other tumor cells	-0.26746019904996143
other tumor cells	-0.22953431841767868
other tumor cells	-0.2684620044849537
other tumor cells	0.004383696450127483
other tumor cells	0.05425452008659454
other tumor cells	-0.27372185977888697
other tumor cells	-0.3351608794412495
other tumor cells	-0.23806852175865645
other tumor cells	-0.22220314873589408
other tumor cells	-0.14633951510912108
other tumor cells	0.6126242037172671
top tumor-like quartile	-0.3405692960009163
other tumor cells	-0.14623541890839
top tumor-like quartile	-0.15507854650050032
other tumor cells	0.017311855598732273
other tumor cells	-0.30043616118254485
other tumor cells	-0.2906850885461878
other tumor cells	-0.09308890060142233
other tumor cells	0.09108251701166603
other tumor cells	0.022871520784166155
other tumor cells	-0.22346244623631606
top tumor-like quartile	0.24285848052413372
top tumor-like quartile	-0.27785018196812383
other tumor cells	-0.14763672999393793
top tumor-like quartile	-0.2998273402084539
other tumor cells	-0.22417077900450907
other tumor cells	-0.2454126999701983
other tumor cells	-0.3859406459478684
top tumor-like quartile	0.018754785443529653
other tumor cells	-0.21332196836118344
other tumor cells	1.6235988287278165
top tumor-like quartile	-0.21603186336564428
top tumor-like quartile	-0.2689290252732642
top tumor-like quartile	-0.03603792484895682
other tumor cells	0.06383091137732991
other tumor cells	0.7978315824343835
other tumor cells	-0.26481190434208624
other tumor cells	-0.19785768014413338
other tumor cells	-0.30103090074327254
other tumor cells	0.4604961607191298
other tumor cells	0.6484849011456525
other tumor cells	-0.2735255677023052
other tumor cells	0.12599723427383985
top tumor-like quartile	-0.23014939861533082
other tumor cells	-0.299746948995708
top tumor-like quartile	-0.08010541509698937
other tumor cells	0.03826075130038789
other tumor cells	-0.21674412856867284
other tumor cells	-0.11699937891077113
other tumor cells	-0.1694773656350595
other tumor cells	-0.2817090823326582
top tumor-like quartile	-0.18123244061882113
top tumor-like quartile	-0.3156135935842255
other tumor cells	-0.1383379712516879
other tumor cells	-0.2110586048644266
other tumor cells	-0.05005252508469571
other tumor cells	-0.10886049859317733
other tumor cells	-0.20636655077522184
other tumor cells	-0.15680871186433015
other tumor cells	0.3169793140741043
other tumor cells	0.3836931534755377
other tumor cells	-0.2150101367338204
other tumor cells	-0.2189128781542366
other tumor cells	-0.25476111011740604
other tumor cells	0.259950343473458
top tumor-like quartile	-0.17878945815710373
other tumor cells	-0.20086304935408228
other tumor cells	0.8239945187980745
other tumor cells	-0.01664674134902011
other tumor cells	-0.22886091544304366
other tumor cells	0.5849162796397267
other tumor cells	-0.24410838845335406
other tumor cells	-0.2813395747432002
other tumor cells	-0.24197062739619501
other tumor cells	-0.08099163903130424
top tumor-like quartile	-0.01659651155825015
top tumor-like quartile	-0.204527230910313
top tumor-like quartile	-0.36445198530032313
other tumor cells	0.6749569692729431
other tumor cells	-0.13615813814563518
other tumor cells	-0.17152992295630184
other tumor cells	-0.2664655756067347
top tumor-like quartile	-0.23521157252935715
other tumor cells	-0.18633410371380088
other tumor cells	0.03287362463680313
other tumor cells	-0.13869139588909385
other tumor cells	-0.030130252426053272
other tumor cells	-0.20673078372154707
other tumor cells	0.6578165925579307
other tumor cells	-0.2199199582323616
other tumor cells	-0.22570525275336373
top tumor-like quartile	-0.2166527642144097
other tumor cells	-0.12597470371811478
other tumor cells	-0.006045359152334728
other tumor cells	0.046533260816409294
other tumor cells	-0.30496978759765625
other tumor cells	0.26287591015851053
top tumor-like quartile	-0.04568724867738322
top tumor-like quartile	-0.22015465630425346
other tumor cells	0.007330526540308802
other tumor cells	1.395176863964693
top tumor-like quartile	0.46315808943760245
other tumor cells	-0.3524602636878873
other tumor cells	-0.2847594037468051
other tumor cells	1.3816933690765758
top tumor-like quartile	-0.061018725972116744
other tumor cells	-0.2395944477599344
other tumor cells	-0.25815916650089216
other tumor cells	-0.232515005417812
other tumor cells	-0.28801746132933065
other tumor cells	-0.06374785635206437
other tumor cells	-0.15948523415459526
other tumor cells	0.08085811579668961
other tumor cells	-0.26559702555338544
top tumor-like quartile	-0.2413544242764697
other tumor cells	-0.09650375224925854
other tumor cells	-0.14908072389202354
other tumor cells	2.2845000985227983
other tumor cells	-0.1829461227228612
other tumor cells	-0.24780421786838108
other tumor cells	-0.1743788895783601
other tumor cells	-0.011387183342450924
other tumor cells	0.18658118189117057
other tumor cells	-0.36921129108947
other tumor cells	-0.2486029259952498
other tumor cells	-0.34464927955910013
other tumor cells	-0.2867853141125338
other tumor cells	-0.3163912973286193
other tumor cells	0.4831250979576582
other tumor cells	-0.06534855748400276
other tumor cells	-0.42083325798128857
other tumor cells	-0.28044778329354747
other tumor cells	0.031081237910706327
other tumor cells	-0.2365504135320216
other tumor cells	-0.12637334988440996
other tumor cells	-0.18514449508101852
other tumor cells	-0.29014481438530815
other tumor cells	1.5205202926824122
top tumor-like quartile	-0.294396647700557
other tumor cells	-0.31284659585835023
other tumor cells	-0.1524428379388503
other tumor cells	-0.17946045487015336
top tumor-like quartile	0.030994744948398933
other tumor cells	-0.32501635139371143
top tumor-like quartile	-0.18891700697533878
other tumor cells	-0.3456544287410783
top tumor-like quartile	-0.33562775600103684
top tumor-like quartile	-0.20635204550660688
top tumor-like quartile	0.23034960546611266
other tumor cells	-0.09596141179402667
other tumor cells	-0.14478221940405575
top tumor-like quartile	-0.19215740392237535
other tumor cells	0.662751821824062
top tumor-like quartile	-0.2627027049476718
other tumor cells	-0.07299934640342806
other tumor cells	0.36748947920622643
top tumor-like quartile	-0.0278146325806041
top tumor-like quartile	-0.05122074227274201
top tumor-like quartile	0.20436517691906592
other tumor cells	-0.33462762243953753
other tumor cells	0.802083745414828
other tumor cells	-0.12386558673999927
top tumor-like quartile	-0.07980313860339883
other tumor cells	0.0491298599007689
other tumor cells	-0.26794301874843646
top tumor-like quartile	-0.017361870518437128
top tumor-like quartile	-0.17690454883339965
other tumor cells	-0.30917085541619194
other tumor cells	-0.19696850246853298
other tumor cells	-0.4110600506817853
top tumor-like quartile	-0.3839821285671658
other tumor cells	-0.1518133893425082
other tumor cells	-0.031277379871886446
other tumor cells	-0.3553805579373866
top tumor-like quartile	-0.0001035707968252697
other tumor cells	-0.214816434883777
other tumor cells	-0.15852639704574772
other tumor cells	-0.09903781207991236
other tumor cells	-0.29783712787392697
other tumor cells	-0.38389302477424525
other tumor cells	-0.18455272250705296
other tumor cells	-0.275904620135272
other tumor cells	-0.24323218545795958
other tumor cells	-0.0274194935221731
other tumor cells	-0.2733883327907986
top tumor-like quartile	-0.0612299280402101
other tumor cells	-0.3622110390368803
other tumor cells	-0.045764955473534874
other tumor cells	0.1293814712100559
other tumor cells	-0.13633268850821037
top tumor-like quartile	-0.290517689269266
other tumor cells	-0.1759752932889962
other tumor cells	0.7118704289565851
other tumor cells	0.4002576463016463
top tumor-like quartile	-0.07290983935933057
other tumor cells	-0.15729904174804688
other tumor cells	0.9668614893783758
other tumor cells	-0.35875508814682194
top tumor-like quartile	-0.2625974725793909
other tumor cells	-0.19507311597282503
top tumor-like quartile	-0.052009882750334524
other tumor cells	-0.20936640986689814
other tumor cells	-0.34889965292848185
other tumor cells	-0.011257551334522414
top tumor-like quartile	-0.24778537985719282
other tumor cells	-0.27807852662639854
other tumor cells	0.361810701864737
other tumor cells	-0.15198659308162737
other tumor cells	-0.16760970928050853
other tumor cells	-0.18963407587122033
top tumor-like quartile	-0.2730073340145158
other tumor cells	-0.25710317823621964
other tumor cells	-0.06968404039924525
other tumor cells	-0.09321439707720722
other tumor cells	-0.2723894030959518
top tumor-like quartile	-0.31385052056960117
other tumor cells	-0.01983258753647038
top tumor-like quartile	-0.25876327797218607
other tumor cells	-0.2413312417489511
other tumor cells	-0.30404232166431566
other tumor cells	-0.17298588929352937
other tumor cells	0.04983554063019929
other tumor cells	0.10186551824028109
other tumor cells	-0.37481569360803674
other tumor cells	-0.21113157861026716
other tumor cells	0.04630316334006229
other tumor cells	-0.20941376391752267
other tumor cells	-0.022298553843557112
top tumor-like quartile	-0.04678991694509246
top tumor-like quartile	-0.16718052051685475
other tumor cells	-0.1480727372346101
top tumor-like quartile	-0.3027698375560619
top tumor-like quartile	-0.31444756778669947
other tumor cells	-0.21427357049635898
other tumor cells	-0.04033356537053612
other tumor cells	-0.2008443761754919
other tumor cells	-0.21726005018493275
other tumor cells	-0.1366773549421334
other tumor cells	-0.11044514179229736
other tumor cells	-0.2776422618347921
other tumor cells	0.6818040329733013
other tumor cells	-0.15099817440833574
other tumor cells	0.04573630697933245
other tumor cells	-0.2414449526939863
other tumor cells	-0.3300698127275632
top tumor-like quartile	-0.30837278012876157
other tumor cells	-0.2823963636233483
other tumor cells	0.34226952070071376
other tumor cells	-0.07048535935672712
other tumor cells	-0.2505323151011526
other tumor cells	0.22614145278930664
top tumor-like quartile	-0.01844128561608588
top tumor-like quartile	-0.09032193230993951
top tumor-like quartile	0.25893324392813216
other tumor cells	-0.11974656729050626
other tumor cells	0.04078996623003922
top tumor-like quartile	-0.31100068268952547
other tumor cells	-0.10654205746120876
other tumor cells	-0.20446136851369598
other tumor cells	-0.04577119997989984
top tumor-like quartile	-0.19867064040384178
other tumor cells	-0.2838065535933883
top tumor-like quartile	-0.3021167708031925
other tumor cells	-0.20282086030936536
top tumor-like quartile	-0.07305487144140549
other tumor cells	-0.21174240112304688
other tumor cells	0.3644157162419072
top tumor-like quartile	0.5101744098427855
other tumor cells	-0.17238460646735299
other tumor cells	-0.025891251034206808
top tumor-like quartile	-0.24805834263931087
other tumor cells	-0.3041179327317226
other tumor cells	-0.1836175329891252
other tumor cells	-0.20695568602762104
top tumor-like quartile	-0.19647354549831814
other tumor cells	-0.1364804256109544
other tumor cells	-0.3185816635320216
other tumor cells	-0.11477562674769648
top tumor-like quartile	0.14218352753439067
other tumor cells	2.2899472271954573
top tumor-like quartile	0.5977785499007614
other tumor cells	-0.17274305555555558
other tumor cells	-0.10659894531155809
top tumor-like quartile	-0.3591817220052083
other tumor cells	-0.25252029042185087
other tumor cells	-0.12133972438765162
top tumor-like quartile	-0.0766998956232895
other tumor cells	-0.09983636126106168
other tumor cells	-0.18630662376497997
other tumor cells	1.4572793583811066
other tumor cells	-0.2101366490493586
