tumor_like_group	boundary_score	score	comparison_scope	quartile_threshold_tumor_only	n_top_tumor_like	n_other_tumor_cells	cohen_d_top_vs_other_embryonic_like	q_top_vs_other_embryonic_like	p_top_vs_other_embryonic_like	cohen_d_top_vs_other_inflammatory_repair	q_top_vs_other_inflammatory_repair	p_top_vs_other_inflammatory_repair
other tumor cells	inflammatory_regeneration_score	-0.028329812599989235	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.3833477202051889	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.6236532809967529	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.8663270954124465	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	1.077006295293629	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	1.0246086291924208	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.12359328731567326	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.27796179948452704	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.11760920559812685	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.47399428314315584	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.5131932784935196	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.2789475101672722	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.212400595822972	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.33006489728977106	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.05867523966197241	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.12211292803644419	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.09518889895456278	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.038814582986508084	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.5010689385160954	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.2933236310581961	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.4139056186714096	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.18137970513212465	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.07764815237231837	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.6751971397095335	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.18563127803231427	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	1.2150413261916109	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.25060791978817026	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.09257735535056294	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.7224574793360667	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.332438779210378	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.3322230722613916	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.10038601578828582	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.7056092968481981	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.0461135362674614	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.436076969443681	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.09823415569678517	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.01419717513634533	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.2540683503636343	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.004005068790412958	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.12129578856888884	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	1.161875967494028	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.0543253923842531	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	1.090754940124329	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.4346150837972492	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	-0.09175559753429391	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.01824484256927128	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.25767007273828196	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.21744702818864836	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	1.0918006516264347	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.30977082585622207	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.4399453951213174	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.5095026217058986	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.46118453686346794	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.38511719342001427	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.9026226778468209	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.6993383685509839	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.1691613092631875	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.06930384950009649	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.5397472828924061	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	-0.027360629654692104	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.15616550417003516	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.1661809361623433	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.19999745601189586	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.5118949151562596	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.07402897975639905	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.35418364625729015	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.24062729429104135	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.1567928843393535	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.00440726915519396	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.16743974200265854	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.1810322828635484	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	-0.3829220069382719	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.0742561643471023	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.10329388477607163	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.024374915692144727	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	-0.05383658789826962	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.30340201079012635	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.05531154111949746	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.4715203415609881	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.03609318647555965	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.5401317892436258	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.6709632207295615	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.19112722887964306	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.34140895512289626	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.3194785432187383	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.07881528841045321	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.031012236596105608	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.15677296413394978	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	-0.14752370749642987	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.21911709275312297	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.20195153183089995	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.35274252063499956	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.12815139119972488	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.1596659471888742	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.04591057662240522	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.11612756238012256	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.533213048637984	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.17443648688569513	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.17863213302132613	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.22567324152963605	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.14200114632794958	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.01262273533853464	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	-0.1403953372956274	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.32358998738363115	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.25161091605584307	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.5830846023178862	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.05772348649487524	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.2269995806816809	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.0103632682811714	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.24885053311041488	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.2529125784685512	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.21586138664367427	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.007936842427282265	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.19547733563386988	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	-0.036327940975120654	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.15607177116675766	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.17843027826316818	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.06697267127370171	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	-0.0880895787608362	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.16450316748933164	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.683847626288256	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.04581459220535977	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.17742587646800365	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.16324900367302808	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.27475409284085334	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.7436257208178857	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.07714294816205602	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.36893251318179676	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
