edge_id	source	target	module	output_axis	target_type	base_weight	sign	empirical_edge_status	W_adult_repair	W_embryonic_reactivation	W_salamander_blastema	W_salamander_intact	mean_abs_W_across_regimes	sd_W_across_regimes	cv_W_across_regimes	sign_change_count	edge_stability_score	edge_stability_class
WGRN_001370	ACTL6A	CHMP1A	other_or_unassigned	nan	gene	0.088	activation_positive	measured_but_not_sparse_selected	0.088	0.088	0.088	0.088	0.088	0.0	0.0	0	1.0	stable
WGRN_001371	ACTL6A	CHMP7	other_or_unassigned	nan	gene	0.072	activation_positive	measured_but_not_sparse_selected	0.072	0.072	0.072	0.072	0.072	0.0	0.0	0	1.0	stable
WGRN_001372	ACTL6A	CHPF	other_or_unassigned	nan	gene	0.18	activation_positive	measured_but_not_sparse_selected	0.18	0.18	0.18	0.18	0.18	0.0	0.0	0	1.0	stable
WGRN_001373	ACTL6A	CHPF2	other_or_unassigned	nan	gene	0.14	activation_positive	measured_but_not_sparse_selected	0.14	0.14	0.14	0.14	0.14	0.0	0.0	0	1.0	stable
WGRN_001374	ACTL6A	CHST1	other_or_unassigned	nan	gene	0.17	activation_positive	measured_but_not_sparse_selected	0.17	0.17	0.17	0.17	0.17	0.0	0.0	0	1.0	stable
WGRN_001375	ACTL6A	CHST13	other_or_unassigned	nan	gene	0.315	activation_positive	learned_sparse_edge	0.315	0.315	0.315	0.315	0.315	0.0	0.0	0	1.0	stable
WGRN_001376	ACTL6A	CHST3	other_or_unassigned	nan	gene	0.255	activation_positive	learned_sparse_edge	0.255	0.255	0.255	0.255	0.255	0.0	0.0	0	1.0	stable
WGRN_001377	ACTL6A	CHTF8	other_or_unassigned	nan	gene	0.13	activation_positive	measured_but_not_sparse_selected	0.13	0.13	0.13	0.13	0.13	0.0	0.0	0	1.0	stable
WGRN_001378	ACTL6A	CIAO1	other_or_unassigned	nan	gene	0.13	activation_positive	measured_but_not_sparse_selected	0.13	0.13	0.13	0.13	0.13	0.0	0.0	0	1.0	stable
WGRN_001379	ACTL6A	CIAPIN1	other_or_unassigned	nan	gene	0.11	activation_positive	measured_but_not_sparse_selected	0.11	0.11	0.11	0.11	0.11	0.0	0.0	0	1.0	stable
WGRN_001380	ACTL6A	CIB1	other_or_unassigned	nan	gene	0.13	activation_positive	measured_but_not_sparse_selected	0.13	0.13	0.13	0.13	0.13	0.0	0.0	0	1.0	stable
WGRN_001381	ACTL6A	CIB3	other_or_unassigned	nan	gene	-0.39	repression_negative	learned_sparse_edge	-0.39	-0.39	-0.39	-0.39	0.39	0.0	0.0	0	1.0	stable
WGRN_001382	ACTL6A	CIDEC	other_or_unassigned	nan	gene	0.19	activation_positive	measured_but_not_sparse_selected	0.19	0.19	0.19	0.19	0.19	0.0	0.0	0	1.0	stable
WGRN_001383	ACTL6A	CILP2	other_or_unassigned	nan	gene	0.14	activation_positive	measured_but_not_sparse_selected	0.14	0.14	0.14	0.14	0.14	0.0	0.0	0	1.0	stable
WGRN_001384	ACTL6A	CISD2	other_or_unassigned	nan	gene	0.13	activation_positive	measured_but_not_sparse_selected	0.13	0.13	0.13	0.13	0.13	0.0	0.0	0	1.0	stable
WGRN_001385	ACTL6A	CIZ1	other_or_unassigned	nan	gene	0.13	activation_positive	measured_but_not_sparse_selected	0.13	0.13	0.13	0.13	0.13	0.0	0.0	0	1.0	stable
WGRN_001386	ACTL6A	CLCC1	other_or_unassigned	nan	gene	0.14	activation_positive	measured_but_not_sparse_selected	0.14	0.14	0.14	0.14	0.14	0.0	0.0	0	1.0	stable
WGRN_001387	ACTL6A	CLCN2	other_or_unassigned	nan	gene	0.13	activation_positive	measured_but_not_sparse_selected	0.13	0.13	0.13	0.13	0.13	0.0	0.0	0	1.0	stable
WGRN_001388	ACTL6A	CLCNKA	other_or_unassigned	nan	gene	0.12	activation_positive	measured_but_not_sparse_selected	0.12	0.12	0.12	0.12	0.12	0.0	0.0	0	1.0	stable
WGRN_001389	ACTL6A	CLDN9	other_or_unassigned	nan	gene	0.24	activation_positive	learned_sparse_edge	0.24	0.24	0.24	0.24	0.24	0.0	0.0	0	1.0	stable
WGRN_001390	ACTL6A	CLDND2	other_or_unassigned	nan	gene	0.135	activation_positive	measured_but_not_sparse_selected	0.135	0.135	0.135	0.135	0.135	0.0	0.0	0	1.0	stable
WGRN_001391	ACTL6A	CLIC3	other_or_unassigned	nan	gene	0.23	activation_positive	learned_sparse_edge	0.23	0.23	0.23	0.23	0.23	0.0	0.0	0	1.0	stable
WGRN_001392	ACTL6A	CLK3	other_or_unassigned	nan	gene	0.063	activation_positive	measured_but_not_sparse_selected	0.063	0.063	0.063	0.063	0.063	0.0	0.0	0	1.0	stable
WGRN_001393	ACTL6A	CLN8	other_or_unassigned	nan	gene	0.17	activation_positive	measured_but_not_sparse_selected	0.17	0.17	0.17	0.17	0.17	0.0	0.0	0	1.0	stable
WGRN_001394	ACTL6A	CLPB	other_or_unassigned	nan	gene	0.087	activation_positive	measured_but_not_sparse_selected	0.087	0.087	0.087	0.087	0.087	0.0	0.0	0	1.0	stable
WGRN_001395	ACTL6A	CLPTM1	other_or_unassigned	nan	gene	0.145	activation_positive	measured_but_not_sparse_selected	0.145	0.145	0.145	0.145	0.145	0.0	0.0	0	1.0	stable
WGRN_001396	ACTL6A	CLPTM1L	other_or_unassigned	nan	gene	0.099	activation_positive	measured_but_not_sparse_selected	0.099	0.099	0.099	0.099	0.099	0.0	0.0	0	1.0	stable
WGRN_001397	ACTL6A	CLSTN3	other_or_unassigned	nan	gene	0.21	activation_positive	learned_sparse_edge	0.21	0.21	0.21	0.21	0.21	0.0	0.0	0	1.0	stable
WGRN_001398	ACTL6A	CLTA	other_or_unassigned	nan	gene	0.123	activation_positive	measured_but_not_sparse_selected	0.123	0.123	0.123	0.123	0.123	0.0	0.0	0	1.0	stable
WGRN_001399	ACTL6A	CLTC	other_or_unassigned	nan	gene	0.16	activation_positive	measured_but_not_sparse_selected	0.16	0.16	0.16	0.16	0.16	0.0	0.0	0	1.0	stable
WGRN_001400	ACTL6A	CLTRN	other_or_unassigned	nan	gene	0.1149999999999999	activation_positive	measured_but_not_sparse_selected	0.1149999999999999	0.1149999999999999	0.1149999999999999	0.1149999999999999	0.1149999999999999	0.0	0.0	0	1.0	stable
WGRN_001401	ACTL6A	CLU	other_or_unassigned	nan	gene	0.16	activation_positive	measured_but_not_sparse_selected	0.16	0.16	0.16	0.16	0.16	0.0	0.0	0	1.0	stable
WGRN_001402	ACTL6A	CMC1	other_or_unassigned	nan	gene	0.118	activation_positive	measured_but_not_sparse_selected	0.118	0.118	0.118	0.118	0.118	0.0	0.0	0	1.0	stable
WGRN_001403	ACTL6A	CMC2	other_or_unassigned	nan	gene	0.095	activation_positive	measured_but_not_sparse_selected	0.095	0.095	0.095	0.095	0.095	0.0	0.0	0	1.0	stable
WGRN_001404	ACTL6A	CMTM6	other_or_unassigned	nan	gene	0.16	activation_positive	measured_but_not_sparse_selected	0.16	0.16	0.16	0.16	0.16	0.0	0.0	0	1.0	stable
WGRN_001405	ACTL6A	CNBD2	other_or_unassigned	nan	gene	0.086	activation_positive	measured_but_not_sparse_selected	0.086	0.086	0.086	0.086	0.086	0.0	0.0	0	1.0	stable
WGRN_001406	ACTL6A	CNIH1	other_or_unassigned	nan	gene	0.16	activation_positive	measured_but_not_sparse_selected	0.16	0.16	0.16	0.16	0.16	0.0	0.0	0	1.0	stable
WGRN_001407	ACTL6A	CNIH4	other_or_unassigned	nan	gene	0.16	activation_positive	measured_but_not_sparse_selected	0.16	0.16	0.16	0.16	0.16	0.0	0.0	0	1.0	stable
WGRN_001408	ACTL6A	CNNM4	other_or_unassigned	nan	gene	0.097	activation_positive	measured_but_not_sparse_selected	0.097	0.097	0.097	0.097	0.097	0.0	0.0	0	1.0	stable
WGRN_001409	ACTL6A	CNOT10	other_or_unassigned	nan	gene	0.111	activation_positive	measured_but_not_sparse_selected	0.111	0.111	0.111	0.111	0.111	0.0	0.0	0	1.0	stable
WGRN_001410	ACTL6A	CNOT11	other_or_unassigned	nan	gene	0.12	activation_positive	measured_but_not_sparse_selected	0.12	0.12	0.12	0.12	0.12	0.0	0.0	0	1.0	stable
WGRN_001411	ACTL6A	CNPY4	other_or_unassigned	nan	gene	0.18	activation_positive	measured_but_not_sparse_selected	0.18	0.18	0.18	0.18	0.18	0.0	0.0	0	1.0	stable
WGRN_001412	ACTL6A	CNTN4	other_or_unassigned	nan	gene	-0.11	repression_negative	measured_but_not_sparse_selected	-0.11	-0.11	-0.11	-0.11	0.11	0.0	0.0	0	1.0	stable
WGRN_001413	ACTL6A	COA3	other_or_unassigned	nan	gene	0.1	activation_positive	measured_but_not_sparse_selected	0.1	0.1	0.1	0.1	0.1	0.0	0.0	0	1.0	stable
WGRN_001414	ACTL6A	COA5	other_or_unassigned	nan	gene	0.12	activation_positive	measured_but_not_sparse_selected	0.12	0.12	0.12	0.12	0.12	0.0	0.0	0	1.0	stable
WGRN_001415	ACTL6A	COASY	other_or_unassigned	nan	gene	0.13	activation_positive	measured_but_not_sparse_selected	0.13	0.13	0.13	0.13	0.13	0.0	0.0	0	1.0	stable
WGRN_001416	ACTL6A	COG1	other_or_unassigned	nan	gene	0.16	activation_positive	measured_but_not_sparse_selected	0.16	0.16	0.16	0.16	0.16	0.0	0.0	0	1.0	stable
WGRN_001417	ACTL6A	COG4	other_or_unassigned	nan	gene	0.135	activation_positive	measured_but_not_sparse_selected	0.135	0.135	0.135	0.135	0.135	0.0	0.0	0	1.0	stable
WGRN_001418	ACTL6A	COG7	other_or_unassigned	nan	gene	0.11	activation_positive	measured_but_not_sparse_selected	0.11	0.11	0.11	0.11	0.11	0.0	0.0	0	1.0	stable
WGRN_001419	ACTL6A	COL10A1	other_or_unassigned	nan	gene	-0.096	repression_negative	measured_but_not_sparse_selected	-0.096	-0.096	-0.096	-0.096	0.096	0.0	0.0	0	1.0	stable
WGRN_001420	ACTL6A	COL15A1	other_or_unassigned	nan	gene	-0.13	repression_negative	measured_but_not_sparse_selected	-0.13	-0.13	-0.13	-0.13	0.13	0.0	0.0	0	1.0	stable
WGRN_001421	ACTL6A	COL4A4	other_or_unassigned	nan	gene	-0.15	repression_negative	measured_but_not_sparse_selected	-0.15	-0.15	-0.15	-0.15	0.15	0.0	0.0	0	1.0	stable
WGRN_001422	ACTL6A	COL6A3	other_or_unassigned	nan	gene	0.15	activation_positive	measured_but_not_sparse_selected	0.15	0.15	0.15	0.15	0.15	0.0	0.0	0	1.0	stable
WGRN_001423	ACTL6A	COLEC12	other_or_unassigned	nan	gene	-0.13	repression_negative	measured_but_not_sparse_selected	-0.13	-0.13	-0.13	-0.13	0.13	0.0	0.0	0	1.0	stable
WGRN_001424	ACTL6A	COLGALT2	other_or_unassigned	nan	gene	-0.11	repression_negative	measured_but_not_sparse_selected	-0.11	-0.11	-0.11	-0.11	0.11	0.0	0.0	0	1.0	stable
WGRN_001425	ACTL6A	COMTD1	other_or_unassigned	nan	gene	0.12	activation_positive	measured_but_not_sparse_selected	0.12	0.12	0.12	0.12	0.12	0.0	0.0	0	1.0	stable
WGRN_001426	ACTL6A	COPA	other_or_unassigned	nan	gene	0.12	activation_positive	measured_but_not_sparse_selected	0.12	0.12	0.12	0.12	0.12	0.0	0.0	0	1.0	stable
WGRN_001427	ACTL6A	COPB2	other_or_unassigned	nan	gene	0.11	activation_positive	measured_but_not_sparse_selected	0.11	0.11	0.11	0.11	0.11	0.0	0.0	0	1.0	stable
WGRN_001428	ACTL6A	COPE	other_or_unassigned	nan	gene	0.08	activation_positive	measured_but_not_sparse_selected	0.08	0.08	0.08	0.08	0.08	0.0	0.0	0	1.0	stable
WGRN_001429	ACTL6A	COPS8	other_or_unassigned	nan	gene	0.11	activation_positive	measured_but_not_sparse_selected	0.11	0.11	0.11	0.11	0.11	0.0	0.0	0	1.0	stable
WGRN_001430	ACTL6A	COPZ1	other_or_unassigned	nan	gene	0.12	activation_positive	measured_but_not_sparse_selected	0.12	0.12	0.12	0.12	0.12	0.0	0.0	0	1.0	stable
WGRN_001431	ACTL6A	COQ4	other_or_unassigned	nan	gene	0.13	activation_positive	measured_but_not_sparse_selected	0.13	0.13	0.13	0.13	0.13	0.0	0.0	0	1.0	stable
WGRN_001432	ACTL6A	COQ8B	other_or_unassigned	nan	gene	0.13	activation_positive	measured_but_not_sparse_selected	0.13	0.13	0.13	0.13	0.13	0.0	0.0	0	1.0	stable
WGRN_001433	ACTL6A	COQ9	other_or_unassigned	nan	gene	0.16	activation_positive	measured_but_not_sparse_selected	0.16	0.16	0.16	0.16	0.16	0.0	0.0	0	1.0	stable
WGRN_001434	ACTL6A	CORO2B	other_or_unassigned	nan	gene	0.22	activation_positive	learned_sparse_edge	0.22	0.22	0.22	0.22	0.22	0.0	0.0	0	1.0	stable
WGRN_001435	ACTL6A	CORO7	other_or_unassigned	nan	gene	0.0835	activation_positive	measured_but_not_sparse_selected	0.0835	0.0835	0.0835	0.0835	0.0835	0.0	0.0	0	1.0	stable
WGRN_001436	ACTL6A	COX19	other_or_unassigned	nan	gene	0.1	activation_positive	measured_but_not_sparse_selected	0.1	0.1	0.1	0.1	0.1	0.0	0.0	0	1.0	stable
WGRN_001437	ACTL6A	COX20	other_or_unassigned	nan	gene	0.12	activation_positive	measured_but_not_sparse_selected	0.12	0.12	0.12	0.12	0.12	0.0	0.0	0	1.0	stable
WGRN_001438	ACTL6A	COX5B	other_or_unassigned	nan	gene	0.24	activation_positive	learned_sparse_edge	0.24	0.24	0.24	0.24	0.24	0.0	0.0	0	1.0	stable
WGRN_001439	ACTL6A	COX8A	other_or_unassigned	nan	gene	0.093	activation_positive	measured_but_not_sparse_selected	0.093	0.093	0.093	0.093	0.093	0.0	0.0	0	1.0	stable
WGRN_001440	ACTL6A	CPE	other_or_unassigned	nan	gene	0.22	activation_positive	learned_sparse_edge	0.22	0.22	0.22	0.22	0.22	0.0	0.0	0	1.0	stable
WGRN_001441	ACTL6A	CPEB2	other_or_unassigned	nan	gene	0.19	activation_positive	measured_but_not_sparse_selected	0.19	0.19	0.19	0.19	0.19	0.0	0.0	0	1.0	stable
WGRN_001442	ACTL6A	CPLX1	other_or_unassigned	nan	gene	0.19	activation_positive	measured_but_not_sparse_selected	0.19	0.19	0.19	0.19	0.19	0.0	0.0	0	1.0	stable
WGRN_001443	ACTL6A	CPNE1	other_or_unassigned	nan	gene	0.13	activation_positive	measured_but_not_sparse_selected	0.13	0.13	0.13	0.13	0.13	0.0	0.0	0	1.0	stable
WGRN_001444	ACTL6A	CPSF1	other_or_unassigned	nan	gene	0.082	activation_positive	measured_but_not_sparse_selected	0.082	0.082	0.082	0.082	0.082	0.0	0.0	0	1.0	stable
WGRN_001445	ACTL6A	CPT1C	other_or_unassigned	nan	gene	-0.11	repression_negative	measured_but_not_sparse_selected	-0.11	-0.11	-0.11	-0.11	0.11	0.0	0.0	0	1.0	stable
WGRN_001446	ACTL6A	CPT2	other_or_unassigned	nan	gene	0.17	activation_positive	measured_but_not_sparse_selected	0.17	0.17	0.17	0.17	0.17	0.0	0.0	0	1.0	stable
WGRN_001447	ACTL6A	CRABP1	other_or_unassigned	nan	gene	-0.14	repression_negative	measured_but_not_sparse_selected	-0.14	-0.14	-0.14	-0.14	0.14	0.0	0.0	0	1.0	stable
WGRN_001448	ACTL6A	CRACR2B	other_or_unassigned	nan	gene	0.067	activation_positive	measured_but_not_sparse_selected	0.067	0.067	0.067	0.067	0.067	0.0	0.0	0	1.0	stable
WGRN_001449	ACTL6A	CRAT	other_or_unassigned	nan	gene	0.13	activation_positive	measured_but_not_sparse_selected	0.13	0.13	0.13	0.13	0.13	0.0	0.0	0	1.0	stable
WGRN_001450	ACTL6A	CREB3	other_or_unassigned	nan	gene	0.2	activation_positive	learned_sparse_edge	0.2	0.2	0.2	0.2	0.2	0.0	0.0	0	1.0	stable
WGRN_001451	ACTL6A	CREB5	other_or_unassigned	nan	gene	-0.17	repression_negative	measured_but_not_sparse_selected	-0.17	-0.17	-0.17	-0.17	0.17	0.0	0.0	0	1.0	stable
WGRN_001452	ACTL6A	CRELD1	other_or_unassigned	nan	gene	0.17	activation_positive	measured_but_not_sparse_selected	0.17	0.17	0.17	0.17	0.17	0.0	0.0	0	1.0	stable
WGRN_001453	ACTL6A	CREM	other_or_unassigned	nan	gene	-0.2	repression_negative	learned_sparse_edge	-0.2	-0.2	-0.2	-0.2	0.2	0.0	0.0	0	1.0	stable
WGRN_001454	ACTL6A	CRIP2	other_or_unassigned	nan	gene	0.25	activation_positive	learned_sparse_edge	0.25	0.25	0.25	0.25	0.25	0.0	0.0	0	1.0	stable
WGRN_001455	ACTL6A	CRLF1	other_or_unassigned	nan	gene	0.18	activation_positive	measured_but_not_sparse_selected	0.18	0.18	0.18	0.18	0.18	0.0	0.0	0	1.0	stable
WGRN_001456	ACTL6A	CRLF2	other_or_unassigned	nan	gene	-0.18	repression_negative	measured_but_not_sparse_selected	-0.18	-0.18	-0.18	-0.18	0.18	0.0	0.0	0	1.0	stable
WGRN_001457	ACTL6A	CRYBB2	other_or_unassigned	nan	gene	0.078	activation_positive	measured_but_not_sparse_selected	0.078	0.078	0.078	0.078	0.078	0.0	0.0	0	1.0	stable
WGRN_001458	ACTL6A	CRYBG2	other_or_unassigned	nan	gene	0.17	activation_positive	measured_but_not_sparse_selected	0.17	0.17	0.17	0.17	0.17	0.0	0.0	0	1.0	stable
WGRN_001459	ACTL6A	CSGALNACT1	other_or_unassigned	nan	gene	0.24	activation_positive	learned_sparse_edge	0.24	0.24	0.24	0.24	0.24	0.0	0.0	0	1.0	stable
WGRN_001460	ACTL6A	CSNK1D	other_or_unassigned	nan	gene	0.089	activation_positive	measured_but_not_sparse_selected	0.089	0.089	0.089	0.089	0.089	0.0	0.0	0	1.0	stable
WGRN_001461	ACTL6A	CSNK2B	other_or_unassigned	nan	gene	0.15	activation_positive	measured_but_not_sparse_selected	0.15	0.15	0.15	0.15	0.15	0.0	0.0	0	1.0	stable
WGRN_001462	ACTL6A	CSPG4	other_or_unassigned	nan	gene	0.26	activation_positive	learned_sparse_edge	0.26	0.26	0.26	0.26	0.26	0.0	0.0	0	1.0	stable
WGRN_001463	ACTL6A	CSPG5	other_or_unassigned	nan	gene	0.155	activation_positive	measured_but_not_sparse_selected	0.155	0.155	0.155	0.155	0.155	0.0	0.0	0	1.0	stable
WGRN_001464	ACTL6A	CSRP1	other_or_unassigned	nan	gene	0.096	activation_positive	measured_but_not_sparse_selected	0.096	0.096	0.096	0.096	0.096	0.0	0.0	0	1.0	stable
WGRN_001465	ACTL6A	CSTF1	other_or_unassigned	nan	gene	0.16	activation_positive	measured_but_not_sparse_selected	0.16	0.16	0.16	0.16	0.16	0.0	0.0	0	1.0	stable
WGRN_001466	ACTL6A	CSTF2	other_or_unassigned	nan	gene	0.085	activation_positive	measured_but_not_sparse_selected	0.085	0.085	0.085	0.085	0.085	0.0	0.0	0	1.0	stable
WGRN_001467	ACTL6A	CTBP1	other_or_unassigned	nan	gene	0.13	activation_positive	measured_but_not_sparse_selected	0.13	0.13	0.13	0.13	0.13	0.0	0.0	0	1.0	stable
WGRN_001468	ACTL6A	CTNNA1	other_or_unassigned	nan	gene	0.109	activation_positive	measured_but_not_sparse_selected	0.109	0.109	0.109	0.109	0.109	0.0	0.0	0	1.0	stable
WGRN_001469	ACTL6A	CTNNA3	other_or_unassigned	nan	gene	0.2	activation_positive	learned_sparse_edge	0.2	0.2	0.2	0.2	0.2	0.0	0.0	0	1.0	stable
WGRN_001470	ACTL6A	CTNNBIP1	other_or_unassigned	nan	gene	0.185	activation_positive	measured_but_not_sparse_selected	0.185	0.185	0.185	0.185	0.185	0.0	0.0	0	1.0	stable
WGRN_001471	ACTL6A	CTSV	other_or_unassigned	nan	gene	0.13	activation_positive	measured_but_not_sparse_selected	0.13	0.13	0.13	0.13	0.13	0.0	0.0	0	1.0	stable
WGRN_001472	ACTL6A	CTTN	other_or_unassigned	nan	gene	0.27	activation_positive	learned_sparse_edge	0.27	0.27	0.27	0.27	0.27	0.0	0.0	0	1.0	stable
WGRN_001473	ACTL6A	CTXN1	other_or_unassigned	nan	gene	0.27	activation_positive	learned_sparse_edge	0.27	0.27	0.27	0.27	0.27	0.0	0.0	0	1.0	stable
WGRN_001474	ACTL6A	CU634019.6	other_or_unassigned	nan	gene	0.13	activation_positive	measured_but_not_sparse_selected	0.13	0.13	0.13	0.13	0.13	0.0	0.0	0	1.0	stable
WGRN_001475	ACTL6A	CUTA	other_or_unassigned	nan	gene	0.11	activation_positive	measured_but_not_sparse_selected	0.11	0.11	0.11	0.11	0.11	0.0	0.0	0	1.0	stable
WGRN_001476	ACTL6A	CX3CL1	other_or_unassigned	nan	gene	0.27	activation_positive	learned_sparse_edge	0.27	0.27	0.27	0.27	0.27	0.0	0.0	0	1.0	stable
WGRN_001477	ACTL6A	CXCL13	other_or_unassigned	nan	gene	-0.16	repression_negative	measured_but_not_sparse_selected	-0.16	-0.16	-0.16	-0.16	0.16	0.0	0.0	0	1.0	stable
WGRN_001478	ACTL6A	CXCL14	other_or_unassigned	nan	gene	-0.05	repression_negative	measured_but_not_sparse_selected	-0.05	-0.05	-0.05	-0.05	0.05	0.0	0.0	0	1.0	stable
WGRN_001479	ACTL6A	CXORF21	other_or_unassigned	nan	gene	-0.14	repression_negative	measured_but_not_sparse_selected	-0.14	-0.14	-0.14	-0.14	0.14	0.0	0.0	0	1.0	stable
WGRN_001480	ACTL6A	CXORF40A	other_or_unassigned	nan	gene	0.098	activation_positive	measured_but_not_sparse_selected	0.098	0.098	0.098	0.098	0.098	0.0	0.0	0	1.0	stable
WGRN_001481	ACTL6A	CXORF40B	other_or_unassigned	nan	gene	0.082	activation_positive	measured_but_not_sparse_selected	0.082	0.082	0.082	0.082	0.082	0.0	0.0	0	1.0	stable
WGRN_001482	ACTL6A	CXXC5	other_or_unassigned	nan	gene	0.12	activation_positive	measured_but_not_sparse_selected	0.12	0.12	0.12	0.12	0.12	0.0	0.0	0	1.0	stable
WGRN_001483	ACTL6A	CYB561D1	other_or_unassigned	nan	gene	0.093	activation_positive	measured_but_not_sparse_selected	0.093	0.093	0.093	0.093	0.093	0.0	0.0	0	1.0	stable
WGRN_001484	ACTL6A	CYB561D2	other_or_unassigned	nan	gene	0.08	activation_positive	measured_but_not_sparse_selected	0.08	0.08	0.08	0.08	0.08	0.0	0.0	0	1.0	stable
WGRN_001485	ACTL6A	CYB5D2	other_or_unassigned	nan	gene	0.145	activation_positive	measured_but_not_sparse_selected	0.145	0.145	0.145	0.145	0.145	0.0	0.0	0	1.0	stable
WGRN_001486	ACTL6A	CYB5R1	other_or_unassigned	nan	gene	0.1055	activation_positive	measured_but_not_sparse_selected	0.1055	0.1055	0.1055	0.1055	0.1055	0.0	0.0	0	1.0	stable
WGRN_001487	ACTL6A	CYB5R2	other_or_unassigned	nan	gene	0.17	activation_positive	measured_but_not_sparse_selected	0.17	0.17	0.17	0.17	0.17	0.0	0.0	0	1.0	stable
WGRN_001488	ACTL6A	CYB5R3	other_or_unassigned	nan	gene	0.15	activation_positive	measured_but_not_sparse_selected	0.15	0.15	0.15	0.15	0.15	0.0	0.0	0	1.0	stable
WGRN_001489	ACTL6A	CYB5RL	other_or_unassigned	nan	gene	0.072	activation_positive	measured_but_not_sparse_selected	0.072	0.072	0.072	0.072	0.072	0.0	0.0	0	1.0	stable
WGRN_001490	ACTL6A	CYBB	other_or_unassigned	nan	gene	-0.22	repression_negative	learned_sparse_edge	-0.22	-0.22	-0.22	-0.22	0.22	0.0	0.0	0	1.0	stable
WGRN_001491	ACTL6A	CYBRD1	other_or_unassigned	nan	gene	0.0835	activation_positive	measured_but_not_sparse_selected	0.0835	0.0835	0.0835	0.0835	0.0835	0.0	0.0	0	1.0	stable
WGRN_001492	ACTL6A	CYP2R1	other_or_unassigned	nan	gene	0.09	activation_positive	measured_but_not_sparse_selected	0.09	0.09	0.09	0.09	0.09	0.0	0.0	0	1.0	stable
WGRN_001493	ACTL6A	CYP51A1	other_or_unassigned	nan	gene	0.145	activation_positive	measured_but_not_sparse_selected	0.145	0.145	0.145	0.145	0.145	0.0	0.0	0	1.0	stable
WGRN_001494	ACTL6A	CYSRT1	other_or_unassigned	nan	gene	0.105	activation_positive	measured_but_not_sparse_selected	0.105	0.105	0.105	0.105	0.105	0.0	0.0	0	1.0	stable
WGRN_001495	ACTL6A	CYTH4	other_or_unassigned	nan	gene	0.15	activation_positive	measured_but_not_sparse_selected	0.15	0.15	0.15	0.15	0.15	0.0	0.0	0	1.0	stable
WGRN_001496	ACTL6A	DAD1	other_or_unassigned	nan	gene	0.11	activation_positive	measured_but_not_sparse_selected	0.11	0.11	0.11	0.11	0.11	0.0	0.0	0	1.0	stable
WGRN_001497	ACTL6A	DAG1	other_or_unassigned	nan	gene	0.26	activation_positive	learned_sparse_edge	0.26	0.26	0.26	0.26	0.26	0.0	0.0	0	1.0	stable
WGRN_001498	ACTL6A	DAGLA	other_or_unassigned	nan	gene	0.205	activation_positive	learned_sparse_edge	0.205	0.205	0.205	0.205	0.205	0.0	0.0	0	1.0	stable
WGRN_001499	ACTL6A	DAPK3	other_or_unassigned	nan	gene	0.06	activation_positive	measured_but_not_sparse_selected	0.06	0.06	0.06	0.06	0.06	0.0	0.0	0	1.0	stable
WGRN_001500	ACTL6A	DAPL1	other_or_unassigned	nan	gene	0.09	activation_positive	measured_but_not_sparse_selected	0.09	0.09	0.09	0.09	0.09	0.0	0.0	0	1.0	stable
WGRN_001501	ACTL6A	DARS2	other_or_unassigned	nan	gene	0.1	activation_positive	measured_but_not_sparse_selected	0.1	0.1	0.1	0.1	0.1	0.0	0.0	0	1.0	stable
WGRN_001502	ACTL6A	DAXX	other_or_unassigned	nan	gene	0.13	activation_positive	measured_but_not_sparse_selected	0.13	0.13	0.13	0.13	0.13	0.0	0.0	0	1.0	stable
WGRN_001503	ACTL6A	DBH	other_or_unassigned	nan	gene	0.21	activation_positive	learned_sparse_edge	0.21	0.21	0.21	0.21	0.21	0.0	0.0	0	1.0	stable
WGRN_001504	ACTL6A	DBN1	other_or_unassigned	nan	gene	0.21	activation_positive	learned_sparse_edge	0.21	0.21	0.21	0.21	0.21	0.0	0.0	0	1.0	stable
WGRN_001505	ACTL6A	DBP	other_or_unassigned	nan	gene	0.13	activation_positive	measured_but_not_sparse_selected	0.13	0.13	0.13	0.13	0.13	0.0	0.0	0	1.0	stable
WGRN_001506	ACTL6A	DCAF11	other_or_unassigned	nan	gene	0.14	activation_positive	measured_but_not_sparse_selected	0.14	0.14	0.14	0.14	0.14	0.0	0.0	0	1.0	stable
WGRN_001507	ACTL6A	DCAF12L1	other_or_unassigned	nan	gene	-0.12	repression_negative	measured_but_not_sparse_selected	-0.12	-0.12	-0.12	-0.12	0.12	0.0	0.0	0	1.0	stable
WGRN_001508	ACTL6A	DCAF15	other_or_unassigned	nan	gene	0.067	activation_positive	measured_but_not_sparse_selected	0.067	0.067	0.067	0.067	0.067	0.0	0.0	0	1.0	stable
WGRN_001509	ACTL6A	DCAF7	other_or_unassigned	nan	gene	0.15	activation_positive	measured_but_not_sparse_selected	0.15	0.15	0.15	0.15	0.15	0.0	0.0	0	1.0	stable
WGRN_001510	ACTL6A	DCDC2	other_or_unassigned	nan	gene	0.16	activation_positive	measured_but_not_sparse_selected	0.16	0.16	0.16	0.16	0.16	0.0	0.0	0	1.0	stable
WGRN_001511	ACTL6A	DCK	other_or_unassigned	nan	gene	0.094	activation_positive	measured_but_not_sparse_selected	0.094	0.094	0.094	0.094	0.094	0.0	0.0	0	1.0	stable
