stage	module	score
7dpa	developmental_position_score	0.5719171644601319
7dpa	developmental_position_score	0.2519137255171984
7dpa	developmental_position_score	-0.2569898078210676
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.37104147336920607
7dpa	developmental_position_score	0.5106388232907783
7dpa	developmental_position_score	1.2709111277117509
7dpa	developmental_position_score	-0.3206374691144863
7dpa	developmental_position_score	-0.0541202104118681
7dpa	developmental_position_score	-0.40317121806455497
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.23560323344942236
7dpa	developmental_position_score	0.7322433531648329
7dpa	developmental_position_score	-0.1466881903464188
7dpa	developmental_position_score	0.1720339537440502
7dpa	developmental_position_score	0.487860623135691
7dpa	developmental_position_score	-0.4899617263610488
7dpa	developmental_position_score	-0.09646954539420165
7dpa	developmental_position_score	-0.44809072644321135
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.49864015059815686
7dpa	developmental_position_score	0.1599177961889418
7dpa	developmental_position_score	1.099702151523729
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.4538179130483775
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.21042307137216282
7dpa	developmental_position_score	0.760363124350428
7dpa	developmental_position_score	0.08499513442675638
7dpa	developmental_position_score	0.5032166098056217
7dpa	developmental_position_score	0.602904553165978
7dpa	developmental_position_score	-0.4892109886500026
7dpa	developmental_position_score	0.18703092342074173
7dpa	developmental_position_score	-0.3770805535720276
7dpa	developmental_position_score	-0.26962726261206515
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	1.5955743024959186
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.7204041171485535
7dpa	developmental_position_score	0.018263289876605304
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.49661354829452736
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.12787771799304795
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.47602056208727017
7dpa	developmental_position_score	1.5858951651538808
7dpa	developmental_position_score	0.32026929448609787
7dpa	developmental_position_score	0.6889764064690018
7dpa	developmental_position_score	0.2578418365556786
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.30138996593410516
7dpa	developmental_position_score	-0.43740788645811424
7dpa	developmental_position_score	0.9755277295667389
7dpa	developmental_position_score	-0.29948745468904625
7dpa	developmental_position_score	1.3830590896577277
7dpa	developmental_position_score	-0.2158066794454495
7dpa	developmental_position_score	-0.18862860464048134
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.31705725807373375
7dpa	developmental_position_score	-0.29610353333940664
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.06640568826813713
7dpa	developmental_position_score	-0.3226309505090512
7dpa	developmental_position_score	-0.24029537443396287
7dpa	developmental_position_score	-0.5407376747145645
7dpa	developmental_position_score	0.2674074274488315
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.5961847109264116
7dpa	developmental_position_score	0.6070781497142885
7dpa	developmental_position_score	0.3000667539232572
7dpa	developmental_position_score	0.5106922273817959
7dpa	developmental_position_score	-0.11419173325567711
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.29748346762994043
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.6873349764842318
7dpa	developmental_position_score	-0.363114440288262
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.2076492546708422
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.26832375471148784
7dpa	developmental_position_score	0.011534715371268822
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.9776773292023301
7dpa	developmental_position_score	0.16170591003513457
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.48416534706805087
7dpa	developmental_position_score	0.2078404507945356
7dpa	developmental_position_score	0.4692247386587298
7dpa	developmental_position_score	1.354206301399323
7dpa	developmental_position_score	-0.14923079262620614
7dpa	developmental_position_score	-0.4214464150845264
7dpa	developmental_position_score	0.34879828423028986
7dpa	developmental_position_score	0.9947695246232322
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.3801620178389993
7dpa	developmental_position_score	0.35790955643558353
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.7342838106154217
7dpa	developmental_position_score	0.11118976384643259
7dpa	developmental_position_score	-0.1038377585908693
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.9522368002036664
7dpa	developmental_position_score	1.1446583764708649
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.09538647402127987
7dpa	developmental_position_score	-0.29471964265362827
7dpa	developmental_position_score	0.6450520532656341
7dpa	developmental_position_score	0.027864824364170038
7dpa	developmental_position_score	-0.05451246619950734
7dpa	developmental_position_score	-0.1592344677306789
7dpa	developmental_position_score	0.6341370002306543
7dpa	developmental_position_score	0.2334227748429808
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.5008255033747138
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.21604975435565046
7dpa	developmental_position_score	0.12595134025234694
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.4286942820364368
7dpa	developmental_position_score	-0.4722693492700464
7dpa	developmental_position_score	1.0641049527547801
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.3858441784993406
7dpa	developmental_position_score	-0.18005311951587843
7dpa	developmental_position_score	0.3577089902394324
7dpa	developmental_position_score	0.25946180578581823
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.1817406602791107
7dpa	developmental_position_score	-0.15754492772957604
7dpa	developmental_position_score	-0.5452094384060718
7dpa	developmental_position_score	0.07646282119212416
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.0035676583553627683
7dpa	developmental_position_score	0.4088024568104194
7dpa	developmental_position_score	-0.3832397729089612
7dpa	developmental_position_score	0.13304773352985055
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.9561014861088666
7dpa	developmental_position_score	-0.192312973750431
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.6133618780277055
7dpa	developmental_position_score	0.1874022377847625
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.5880519117489265
7dpa	developmental_position_score	-0.15320425465662957
7dpa	developmental_position_score	0.9537365037148425
7dpa	developmental_position_score	0.17401153415378118
7dpa	developmental_position_score	0.6953069822951256
7dpa	developmental_position_score	1.7288409813081276
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.7508209239571079
7dpa	developmental_position_score	0.15352196537968157
7dpa	developmental_position_score	0.18198475563912508
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.11198838519781817
7dpa	developmental_position_score	0.28378411780562257
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.30902762424474867
7dpa	developmental_position_score	0.09109379199974538
7dpa	developmental_position_score	0.722184997042518
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.3279658104724659
7dpa	developmental_position_score	-0.31618291684728733
7dpa	developmental_position_score	-0.4406081526474394
7dpa	developmental_position_score	-0.4459509577019236
7dpa	developmental_position_score	1.5425805899568852
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.6982559021424993
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.35633731852285777
7dpa	developmental_position_score	-0.1682025412584966
7dpa	developmental_position_score	0.1209301545066776
7dpa	developmental_position_score	-0.6299823990041997
7dpa	developmental_position_score	-0.5409172958177044
7dpa	developmental_position_score	-0.4282000504276537
7dpa	developmental_position_score	0.47128555832464214
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.4884368057470871
7dpa	developmental_position_score	-0.21372049288494852
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	1.0453205193054953
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.7067130741797608
7dpa	developmental_position_score	-0.013016002583468703
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.09554016472975274
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	1.1168187489683503
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	1.3270916535684307
7dpa	developmental_position_score	0.5720649816113774
7dpa	developmental_position_score	0.04151433533115528
7dpa	developmental_position_score	1.4687353644342789
7dpa	developmental_position_score	0.3532519807903246
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	1.2897909616828556
7dpa	developmental_position_score	0.7444831728225175
7dpa	developmental_position_score	-0.10808232449199379
7dpa	developmental_position_score	1.534548181341394
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	1.0303330821556078
7dpa	developmental_position_score	0.31631857482964604
7dpa	developmental_position_score	1.0815384037667255
7dpa	developmental_position_score	0.5449980402528991
7dpa	developmental_position_score	0.009966090464214483
7dpa	developmental_position_score	-0.23263139287351697
7dpa	developmental_position_score	-0.6053438482783603
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.07978318082131894
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	1.930028101724397
7dpa	developmental_position_score	0.575801285081585
7dpa	developmental_position_score	-0.38383278750740024
7dpa	developmental_position_score	1.6005122818863422
7dpa	developmental_position_score	-0.5416780451788853
7dpa	developmental_position_score	0.11127952132395885
7dpa	developmental_position_score	0.12157881700539874
7dpa	developmental_position_score	-0.32660510720090535
7dpa	developmental_position_score	-0.289522658872707
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.3513626692367909
7dpa	developmental_position_score	-0.43519670608956273
7dpa	developmental_position_score	-0.3080997442132176
7dpa	developmental_position_score	0.5664427905749783
7dpa	developmental_position_score	-0.16170638507025192
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.5228212094441725
7dpa	developmental_position_score	-0.25819496354225097
7dpa	developmental_position_score	0.4334904788214281
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.6039650536341759
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.3475322550504684
7dpa	developmental_position_score	-0.48479026764978006
7dpa	developmental_position_score	-0.22347417722048651
7dpa	developmental_position_score	-0.016266682748969002
7dpa	developmental_position_score	0.22606065697860064
7dpa	developmental_position_score	-0.4225771203327217
7dpa	developmental_position_score	-0.051623734974003965
7dpa	developmental_position_score	-0.4694280374970435
7dpa	developmental_position_score	-0.5373252233397894
7dpa	developmental_position_score	0.65282512043775
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.8723118517694789
7dpa	developmental_position_score	0.7859739942047936
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.14330702764025005
7dpa	developmental_position_score	0.8084296693089252
7dpa	developmental_position_score	-0.4391342558027584
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.1788538360748016
7dpa	developmental_position_score	-0.27306416880270584
7dpa	developmental_position_score	0.31387659323634487
7dpa	developmental_position_score	-0.3823842159166456
7dpa	developmental_position_score	-0.005235504750578268
7dpa	developmental_position_score	-0.02562915342653503
7dpa	developmental_position_score	0.5193051308159404
7dpa	developmental_position_score	-0.5610532286347125
7dpa	developmental_position_score	-0.36753225614114443
7dpa	developmental_position_score	1.322440670473641
7dpa	developmental_position_score	1.700933142384551
7dpa	developmental_position_score	0.9508367534622293
7dpa	developmental_position_score	-0.12645202139791092
7dpa	developmental_position_score	-0.017014799917579093
7dpa	developmental_position_score	-0.11547164342731171
7dpa	developmental_position_score	-0.5499418117659041
7dpa	developmental_position_score	-0.2018808143167182
7dpa	developmental_position_score	1.014942173195042
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.5017960134251616
7dpa	developmental_position_score	0.48093208466178095
7dpa	developmental_position_score	-0.29485100314495133
7dpa	developmental_position_score	-0.1492835516319594
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.10496723784490399
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.25110019280070633
7dpa	developmental_position_score	-0.181318623268323
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.02121187349889414
7dpa	developmental_position_score	-0.11080344891884797
7dpa	developmental_position_score	-0.5909155612087666
7dpa	developmental_position_score	0.11403393015641064
7dpa	developmental_position_score	-0.18788202586183217
7dpa	developmental_position_score	-0.5081628886817632
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.26141143380160625
7dpa	developmental_position_score	0.007636028757431024
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.0022479556406731493
7dpa	developmental_position_score	-0.02899712057956101
7dpa	developmental_position_score	1.634092351344266
7dpa	developmental_position_score	0.3420572867878783
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	1.6012122206308266
7dpa	developmental_position_score	-0.11403411151068177
7dpa	developmental_position_score	1.9098925918406013
7dpa	developmental_position_score	0.9578221600487491
7dpa	developmental_position_score	0.30754266665892843
7dpa	developmental_position_score	1.5156602332701876
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.2560771901888379
7dpa	developmental_position_score	2.009172366002617
7dpa	developmental_position_score	0.5481013584360355
7dpa	developmental_position_score	-0.2323397253174556
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.5800925261791199
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	1.0468813871789404
7dpa	developmental_position_score	0.2820102218524091
7dpa	developmental_position_score	0.09128309616144681
7dpa	developmental_position_score	1.4127254157355957
7dpa	developmental_position_score	0.14300096718517255
7dpa	developmental_position_score	0.7114506922750727
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.39689915611850485
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.4577238474506522
7dpa	developmental_position_score	1.0862979866903861
7dpa	developmental_position_score	0.23444722240976945
7dpa	developmental_position_score	-0.35187867030074127
7dpa	developmental_position_score	-0.4643154537090131
7dpa	developmental_position_score	-0.6218950497312659
7dpa	developmental_position_score	0.26859478405795284
7dpa	developmental_position_score	0.19151911111401593
7dpa	developmental_position_score	1.8766524936107016
7dpa	developmental_position_score	1.5672823995177523
7dpa	developmental_position_score	0.6426471100735308
7dpa	developmental_position_score	0.22522489508139465
7dpa	developmental_position_score	-0.6271532369741102
7dpa	developmental_position_score	-0.033700057665253136
7dpa	developmental_position_score	0.18167878404091814
7dpa	developmental_position_score	0.46683402792123885
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	1.4859579176563391
7dpa	developmental_position_score	0.5819765044711431
7dpa	developmental_position_score	1.1161635779365675
7dpa	developmental_position_score	0.4734174893606635
7dpa	developmental_position_score	-0.15015952692285606
7dpa	developmental_position_score	-0.48141526460711515
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.5410518559572928
7dpa	developmental_position_score	-0.39719243581178976
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.03432359045739297
7dpa	developmental_position_score	-0.27568801989776115
7dpa	developmental_position_score	3.6434243272178253
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.2233529083434787
7dpa	developmental_position_score	-0.07421079802640457
7dpa	developmental_position_score	-0.18080478708376627
7dpa	developmental_position_score	0.3549009054232239
7dpa	developmental_position_score	0.2056542582858369
7dpa	developmental_position_score	-0.5597180324469586
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.36176693868999843
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.34785752798072805
7dpa	developmental_position_score	-0.3419973157017058
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	1.029116948562447
7dpa	developmental_position_score	-0.3695365848608088
7dpa	developmental_position_score	1.2355026898012025
7dpa	developmental_position_score	1.057625001706235
7dpa	developmental_position_score	-0.24632658483569483
7dpa	developmental_position_score	0.28610669098442804
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.18620907609371184
7dpa	developmental_position_score	-0.06695856500702957
7dpa	developmental_position_score	-0.29471964265362827
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.620419083826562
7dpa	developmental_position_score	1.5172656451615232
7dpa	developmental_position_score	1.1522460675278714
7dpa	developmental_position_score	0.796918168355736
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.8189774421491574
7dpa	developmental_position_score	0.6288409043672478
7dpa	developmental_position_score	-0.4333225426280476
7dpa	developmental_position_score	0.15931673831839743
7dpa	developmental_position_score	-0.0228734234094283
7dpa	developmental_position_score	1.2082219544826034
7dpa	developmental_position_score	0.6145305262954877
7dpa	developmental_position_score	0.03352276847611696
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	1.187980342022807
7dpa	developmental_position_score	0.6391747417677931
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.4528111203715885
7dpa	developmental_position_score	-0.37654238847452076
7dpa	developmental_position_score	0.9966067466390816
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.23957931319584103
7dpa	developmental_position_score	-0.00682553351216332
7dpa	developmental_position_score	-0.09307138916019925
7dpa	developmental_position_score	-0.4609338243478684
7dpa	developmental_position_score	2.0904149672253474
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.3553599940714324
7dpa	developmental_position_score	-0.31084563145327326
7dpa	developmental_position_score	0.5808772757537506
7dpa	developmental_position_score	0.4486833602799427
7dpa	developmental_position_score	-0.1648141982582374
7dpa	developmental_position_score	0.06179766005358252
7dpa	developmental_position_score	0.03782660751666217
7dpa	developmental_position_score	-0.5627929335262443
7dpa	developmental_position_score	0.9562370269572529
7dpa	developmental_position_score	0.47204552832281443
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.1501703831957653
7dpa	developmental_position_score	0.6783385680073664
7dpa	developmental_position_score	-0.16322048485339943
7dpa	developmental_position_score	0.18008475742254293
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.06440389657876167
7dpa	developmental_position_score	0.5249780424347849
7dpa	developmental_position_score	0.6500027386873946
7dpa	developmental_position_score	-0.28405559597630986
7dpa	developmental_position_score	0.23098654869394575
7dpa	developmental_position_score	0.46925410305897186
7dpa	developmental_position_score	-0.01649781384277696
7dpa	developmental_position_score	0.9263453385995684
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.20512738241462075
7dpa	developmental_position_score	-0.20137912378063832
7dpa	developmental_position_score	2.242347316494352
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	1.0806077417489626
7dpa	developmental_position_score	-0.37844935241487604
7dpa	developmental_position_score	0.20811016199340515
7dpa	developmental_position_score	0.41454646966987185
7dpa	developmental_position_score	1.5833686779963092
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.18473611178555505
7dpa	developmental_position_score	2.4076043128006033
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.509723963612646
7dpa	developmental_position_score	1.1507419654356603
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.22256133938640812
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.6083499603504678
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.43579654798725653
7dpa	developmental_position_score	-0.4006965899669451
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.4026462642971539
7dpa	developmental_position_score	0.5428443309385285
7dpa	developmental_position_score	-0.10923921456027083
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.3279658104724659
7dpa	developmental_position_score	0.17821753311521293
7dpa	developmental_position_score	0.029241270146660267
7dpa	developmental_position_score	0.946165166375087
7dpa	developmental_position_score	0.07971731714088859
7dpa	developmental_position_score	0.14122264149370617
7dpa	developmental_position_score	-0.43110329877589226
7dpa	developmental_position_score	0.27681599878307456
7dpa	developmental_position_score	0.5854025122346405
7dpa	developmental_position_score	0.9667390919848464
7dpa	developmental_position_score	0.9512452869932284
7dpa	developmental_position_score	-0.3707097227038766
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.6224472591587269
7dpa	developmental_position_score	-0.3317843921212831
7dpa	developmental_position_score	-0.36047537636265753
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	1.5823462167994329
7dpa	developmental_position_score	0.4973887309180196
7dpa	developmental_position_score	-0.19274579572865178
7dpa	developmental_position_score	-0.3601512216587145
7dpa	developmental_position_score	-0.30946303298616273
7dpa	developmental_position_score	1.3745915824792012
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.006217637098263784
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.7006519350157843
7dpa	developmental_position_score	0.10232135560237315
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.7721259542293822
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.8486634178376373
7dpa	developmental_position_score	0.12047241610811177
7dpa	developmental_position_score	0.16337441417443344
7dpa	developmental_position_score	-0.2105232115491366
7dpa	developmental_position_score	0.1157850985204123
7dpa	developmental_position_score	-0.17774702045190527
7dpa	developmental_position_score	-0.11895981578549286
7dpa	developmental_position_score	1.3190247403355726
7dpa	developmental_position_score	-0.15351066611741787
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.0703820528228179
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.14958601108104763
7dpa	developmental_position_score	0.5443358293960937
7dpa	developmental_position_score	0.8830980479718262
7dpa	developmental_position_score	1.58010532930616
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.25402012946454333
7dpa	developmental_position_score	0.95191702064065
7dpa	developmental_position_score	1.2747680664275662
7dpa	developmental_position_score	-0.22286451273871918
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.26394200821529434
7dpa	developmental_position_score	1.2750878901949285
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.11971084744581977
7dpa	developmental_position_score	1.1728279217454727
7dpa	developmental_position_score	-0.2531117615670365
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	1.577094650615936
7dpa	developmental_position_score	0.5876690640006366
7dpa	developmental_position_score	-0.19545368239893202
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.15524216922875442
7dpa	developmental_position_score	-0.5065169406281251
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.3972974539338491
7dpa	developmental_position_score	-0.29136648054210773
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.6383614597268341
7dpa	developmental_position_score	0.49585609823633997
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.11690958910951599
7dpa	developmental_position_score	-0.34799510113166854
7dpa	developmental_position_score	-0.22176085840435353
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.2361545235073491
7dpa	developmental_position_score	1.5909582209552684
7dpa	developmental_position_score	-0.019229940975738824
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	1.1814352754669049
7dpa	developmental_position_score	-0.33458484264945415
7dpa	developmental_position_score	-0.5643496831779042
7dpa	developmental_position_score	0.1326317004087575
7dpa	developmental_position_score	-0.22358833748502563
7dpa	developmental_position_score	-0.09680955290784887
7dpa	developmental_position_score	2.4776507521743505
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.657857179925909
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.32087565277652397
7dpa	developmental_position_score	0.6538352196885364
7dpa	developmental_position_score	0.7371738280163207
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.6699469857157145
7dpa	developmental_position_score	-0.4098484479179023
7dpa	developmental_position_score	-0.2950697698471083
7dpa	developmental_position_score	0.3988719259495944
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.11431179305488343
7dpa	developmental_position_score	1.036900390923524
7dpa	developmental_position_score	0.4670753013684294
7dpa	developmental_position_score	0.285951616368818
7dpa	developmental_position_score	0.9794442597687892
7dpa	developmental_position_score	1.3214872320238877
7dpa	developmental_position_score	-0.14341763484688488
7dpa	developmental_position_score	0.675145365495131
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.12533032214691642
7dpa	developmental_position_score	-0.254833407187626
7dpa	developmental_position_score	0.5464525663989575
7dpa	developmental_position_score	0.21152106405122678
7dpa	developmental_position_score	-0.5008775083219428
7dpa	developmental_position_score	0.05343343562116852
7dpa	developmental_position_score	-0.32020788830036273
7dpa	developmental_position_score	0.4223467170768964
7dpa	developmental_position_score	-0.059904752934468675
7dpa	developmental_position_score	0.609579001736928
7dpa	developmental_position_score	0.39263612098623324
7dpa	developmental_position_score	-0.5201141832689419
7dpa	developmental_position_score	0.9132088175125064
7dpa	developmental_position_score	0.4453909529570423
7dpa	developmental_position_score	-0.5020869118260679
7dpa	developmental_position_score	0.16265422735472895
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.28093820646954415
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	0.1672620073048509
7dpa	developmental_position_score	-0.8253082744494096
7dpa	developmental_position_score	2.250690507737471
