embedding_1	embedding_2	stage
0.017907745036584145	0.014002595798702461	intact
-0.04673617997174709	-0.006520636053730476	intact
-0.03986965174169061	-0.004545957476894158	intact
0.009881590718116517	0.000154953969271315	intact
0.016953465666948546	0.012969548787392359	intact
0.005500166515961804	0.0007836748098635142	intact
-0.008809773888651933	0.0013628683660908297	intact
0.01692003512285598	0.012797004913912037	intact
-0.02707742060362415	-0.0008088727761431085	intact
-0.029002648602969913	-0.001189786463689323	intact
0.011254735735893381	0.00038691925393620225	intact
0.017323840079755935	0.013155881818974794	intact
0.007577900420687259	0.0007419187487568642	intact
0.006533092943895883	0.00035958654782003744	intact
0.013665707680673054	0.0005469451301965305	intact
-0.0048332822624940755	0.00033134987397824594	intact
0.020441926778361888	0.000627029195617759	intact
-0.0023411266993341564	0.0010073617950617085	intact
0.018180256928994384	0.014105909339544885	intact
0.00596785171335542	0.0008453656422044908	intact
0.011839109941728756	0.00046883284948976545	intact
0.004689372513182764	0.0011537624754487375	intact
0.006341768183913767	7.1493751032383454e-06	intact
-0.02664876279118701	-0.00024913931183555944	intact
-0.050490821239118626	-0.006929778909921677	intact
0.004567652906738803	0.0007737886597254305	intact
-0.02378213602988501	0.00040553641843373906	intact
-0.032457633008804256	-0.002215941935532781	intact
0.017616199744879196	0.013664207648425082	intact
-0.05359836691122846	-0.0075041517751212984	intact
0.003918871414051989	0.0008813091597751517	intact
-0.0021406905915815006	0.0011724354527595166	intact
-0.005333321729116666	0.0011476148972469845	intact
-0.03981772228138176	-0.004805617420903369	intact
0.017573409650050227	0.013677590571960056	intact
0.008529670817302519	0.004550812282684008	intact
0.002310383588624911	0.0025307162158813333	intact
-0.0069938629004185964	0.0013194594524177043	intact
-0.004211272063290346	0.0007180356044599761	intact
0.011894532090883963	0.0010477641855687787	intact
0.00861618027468602	-0.0006382586317167561	intact
-0.02821994234047816	-0.0009943399134161959	intact
0.007194429233392855	0.001843394568400454	intact
-0.03294017835020339	-0.0027207549119961398	intact
0.015776038191639384	0.011062874684574169	intact
0.009174174227219918	0.0014164626597517594	intact
0.01656688046000442	0.012313419598835876	intact
0.013966411617041301	0.004465554493833703	intact
-0.048688952140838467	-0.006710047209247914	intact
0.004813840343062194	7.568838888970334e-05	intact
0.015738175776554876	0.013104303422431945	intact
0.0117162742446516	0.0003966302318392452	intact
0.0063297648993449656	-0.0032400574386995773	intact
0.005976693099118391	4.969956832770068e-05	intact
-0.02784695659082633	-0.0009513375252784001	intact
0.023157274519859883	-0.00020646671738007734	intact
-0.005528112454459946	0.0012734847435771158	intact
0.004962351734858757	-0.001015131849484331	intact
0.005025698830634896	0.001287300441523777	intact
0.006185856376762022	0.00048319879109359515	intact
-0.0035424920609053857	0.0011055901796525828	intact
0.003609534589028987	-0.000611662293583893	intact
0.018413329997102507	0.014371509099808189	intact
-0.02865705764236394	-0.0012361386082662593	intact
0.0174773774348129	0.01340075411723315	intact
0.017262774792994193	0.013140642482045677	intact
0.005655827304513826	0.00031794213651118304	intact
-0.030774559832537518	-0.001939247643907899	intact
-0.004758474807211209	0.0007807973505956483	intact
0.013754354336084577	0.00994311791669383	intact
0.02052543939073993	-0.0011203110172646603	intact
0.004282959817601975	0.0012736152937249657	intact
-0.0031480485257200986	0.000545435345851542	intact
0.0031855591317371743	0.00017123674966306878	intact
0.021318952103100742	0.0002809550135343062	intact
0.0046758757226837	0.0007316584742477382	intact
0.00942088036045608	-0.000158528683708234	intact
0.014576177302006853	0.010130286578561921	intact
0.003758101278843252	-0.0003042667880376777	intact
0.005534112095868681	0.001401722140886183	intact
-0.011067980112728129	0.00047609305844676693	intact
0.006451924460519225	-0.000335887169016551	intact
0.0063380293485913045	0.0004425032076444722	intact
-0.004873237427400628	0.0006383744833861164	intact
-0.002526922674024357	0.0007762842323597059	intact
0.02231672399078849	0.00045951142129297063	intact
-0.008928180729540318	0.0014431126948637233	intact
-0.057576176710599725	-0.00874194335138546	intact
-0.027705449225109792	-0.0004868150423763376	intact
-0.05890524751860641	-0.008707602140478774	intact
-0.0341365005856257	-0.003475832786506797	intact
0.020871538276140224	-0.0009533803377936283	intact
-0.0067850428374493605	0.0013444213545661166	intact
0.004426003057821203	0.0014381543788479947	intact
-0.040765048177712995	-0.005029942021739461	intact
-0.02754783415442457	-0.0008409833566397642	intact
-0.011124308907506613	0.0015358614290321038	intact
0.016341176526084123	0.01232462156029336	intact
-0.0314639318247571	-0.002230999081500632	intact
0.003513261990856033	8.223269503239284e-05	intact
0.005794694929745113	0.0008664130855752315	intact
0.016982374326101654	0.01307453434938963	intact
-0.022816145181989274	0.000419331229965151	intact
0.004586508791224103	0.0008950822585674835	intact
0.017524316489366226	0.013473122117429423	intact
0.018012615917184907	0.014108789144300955	intact
0.011879470458306366	0.007752964235055621	intact
0.017218003824942707	0.013275446871581094	intact
0.008425324154601338	0.0007764932496757535	intact
-0.026402943596457534	-0.0002514927075909141	intact
0.0022319040942939744	0.0016106568119842427	intact
-0.020339372065562522	0.0009288601550269168	intact
0.017289842800080685	0.013391162948129379	intact
0.018025146322511558	0.014159503941723387	intact
0.013460201025570889	-0.006764536821211986	intact
-0.02894243920343986	-0.0015275485648701475	intact
-0.05857470903299101	-0.008836045873053125	intact
0.015155229329724918	0.010550070699415954	intact
-0.02804610633923104	-0.000947446615217699	intact
-0.03625226491985696	-0.0034694770515096658	intact
0.005962802124153424	0.0005682270193853606	intact
-0.024978557845405636	-2.9354318033447553e-06	intact
0.015130852782367287	0.009811021661441885	intact
-0.028954862938388223	-0.0016899605992890406	intact
-0.006977927151503875	0.0011576350141007034	intact
0.018243971695904627	0.01425800049044349	intact
0.0074249769627631685	0.004014181180825734	intact
0.011320519553955547	0.0007149566196172132	intact
0.007434928474590632	0.0001555906829637856	intact
-0.003271594001542633	0.0011330070853153745	intact
0.01765247751822853	0.013580780809654724	intact
-0.0028607418884601934	0.0008265156747269052	intact
0.01729109625030229	0.013150814286339548	intact
-0.045922031737915515	-0.006039478145716112	intact
0.017424645287570432	0.013412111640146262	intact
-0.0013140502537851157	0.0014961743677780926	intact
-0.043703660053679906	-0.005814142665857716	intact
-0.03692154967925297	-0.0038393808323220944	intact
-0.0054577349453210945	0.0005705017150893698	intact
0.001873524330088741	0.001170798332075249	intact
-0.006670189467360433	0.0013279334623242133	intact
-0.01851937526396153	0.0013638392503548982	intact
0.008713040182807023	-0.002519645595304218	intact
-0.05518575754633294	-0.007897783599617254	intact
