dpt_pseudotime	blastema_progenitor_score	blastema_positional_regeneration_score	ra_hox_positional_identity_score	senescence_sasp_score
0.02243087	0.16142020560619696	0.5965963931588885	-0.8839781607964893	-0.749593092812531
0.022594953	0.10884580891407557	0.15615120714761999	0.49552992954053954	0.09136511810853813
0.022600148	0.16039779203664126	-0.47199687698145504	0.8408099789545449	0.6394327042480997
0.02274061	0.8298811763619196	0.18141413265007492	-0.3728332287121419	-0.749593092812531
0.022866359	-2.098625379414944	-1.1652128414919982	-0.8839781607964893	-0.749593092812531
0.023053799	-0.1831938491421793	-0.4003710552586174	-0.8839781607964893	0.8165093338242099
0.023090526	0.26794690074647975	0.7426423772995955	1.824164716099682	-0.749593092812531
0.023212954	-2.098625379414944	-1.1652128414919982	-0.8839781607964893	-0.749593092812531
0.023298431	0.9356074708939405	0.45662842440261275	0.29574976114405366	-0.749593092812531
0.023442222	0.36092364662859217	-0.34536316614415274	-0.8839781607964893	-0.749593092812531
0.023525393	1.6708289058033845	0.8249604277410577	0.8571444601207733	-0.749593092812531
0.023580853	0.4985449489273763	0.08177934687552545	1.4036343127240114	-0.749593092812531
0.023800492	-0.3536894784083117	0.28055386184260755	0.2667287329362785	-0.749593092812531
0.024026759	0.3692180400863847	0.3752291777032632	-0.1327186144783647	-0.1445802996038715
0.024095993	-2.098625379414944	-1.1652128414919982	-0.8839781607964893	-0.749593092812531
0.024480542	0.2433783266308165	-0.11587677961035776	1.0172990323961628	0.515979454938767
0.024748085	0.1533036042845969	0.02143950286395757	1.732077937940163	-0.749593092812531
0.025037939	0.2830290379163071	-0.37132803571491435	-0.8839781607964893	-0.749593092812531
0.025054332	0.5021631681851331	0.18833267802634193	-0.8839781607964893	-0.749593092812531
0.025067268	-0.15293727768452692	-0.5166501409151925	-0.8839781607964893	-0.749593092812531
0.025174368	0.4061853252863756	-0.33027593992489157	-0.8839781607964893	-0.749593092812531
0.025427911	0.2881182864793305	-0.3696316195272399	-0.8839781607964893	-0.749593092812531
0.025454627	-0.01361079013102665	-0.47020797839735906	-0.8839781607964893	-0.749593092812531
0.025524868	-0.010602235788641032	-0.46920512694989713	-0.8839781607964893	-0.749593092812531
0.026156928	-0.272860372054956	-0.5566245057053355	-0.8839781607964893	-0.749593092812531
0.026208362	0.8472295735866797	-0.19460596174062644	-0.8839781607964893	0.3570702887621382
0.02624716	0.3700640579035052	-0.3423163623858484	-0.8839781607964893	-0.749593092812531
0.026383044	-0.06891181898320145	-0.4886416546814172	-0.8839781607964893	-0.749593092812531
0.027161377	-0.27106169738413166	-0.10330109525736883	1.593200528094865	0.24788161828317362
0.027272224	0.4693637213418755	0.48065225235450204	-0.8839781607964893	-0.749593092812531
0.027459271	1.2546821003039759	-0.015978688174260097	0.8031649678555406	0.24930901930976335
0.027558628	0.438925781795739	0.31084534865316427	2.8972686576531186	-0.749593092812531
0.027619941	0.34890810309988407	-0.1996641192161544	-0.8839781607964893	1.1400041228943116
0.027812995	0.6722456102488455	-0.24158917827073492	-0.8839781607964893	-0.749593092812531
0.027909111	-0.6877278173771324	-0.22493172805695313	-0.8839781607964893	-0.749593092812531
0.028085986	0.13913488735425236	-0.5978071313507878	-0.8839781607964893	-0.03553557768511036
0.028100083	-0.27480869528314306	-0.5572739467813979	-0.8839781607964893	-0.749593092812531
0.028438132	-0.133853701220955	0.3182765034240057	-0.8839781607964893	-0.749593092812531
0.028691798	-0.2223411007260694	-0.3581328470692918	0.20593324836199964	-0.749593092812531
0.028752862	-0.23986606704579486	-0.545626404035615	-0.8839781607964893	-0.749593092812531
0.028799484	1.1677326214317212	0.7845416468501124	0.10769297905246077	-0.749593092812531
0.02885853	0.21729175748269863	-0.7850216677552591	-0.8839781607964893	0.8175317281040361
0.028977454	0.9083877587470678	0.07920952657310586	-0.8839781607964893	-0.749593092812531
0.029185716	0.005895051390700952	0.14498555057103107	0.292389454500982	-0.749593092812531
0.029200245	0.1693362078357134	-0.616538534302205	-0.8839781607964893	1.2244548908883934
0.029313058	0.6203088399620742	-0.3875332194971606	-0.8839781607964893	0.4752478542438384
0.029760214	0.17514390554988943	-0.4072897465037203	-0.8839781607964893	-0.749593092812531
0.029931633	0.27153411107955816	-0.37515967799383076	-0.8839781607964893	-0.749593092812531
0.030013192	0.2635719287961693	-0.02064923873121402	-0.8839781607964893	-0.749593092812531
0.030162366	0.05341055808286058	0.49534203133203747	1.9316195859559862	-0.749593092812531
0.03048568	0.1912495639366664	-0.17375991187802972	-0.8839781607964893	-0.749593092812531
0.030522047	-2.098625379414944	-1.1652128414919982	-0.8839781607964893	-0.749593092812531
0.030720832	-0.3249178279557976	0.026669090664949824	0.6169546898408853	-0.749593092812531
0.030783474	-0.07650162189224681	0.6694484888623564	0.4528343375604099	-0.749593092812531
0.03125084	-0.14176297878041158	-0.041805312547708584	0.7782651017293148	-0.749593092812531
0.031277686	-0.39085266320565093	0.14141393549447262	0.541073998828307	-0.749593092812531
0.031434137	0.2439719260862606	-0.5299137255650721	-0.8839781607964893	0.8092401942253671
0.031699732	0.19008108264137347	0.30054977843816577	1.1708695831602025	-0.749593092812531
0.03179089	-2.098625379414944	-1.1652128414919982	-0.8839781607964893	-0.749593092812531
0.031810965	0.6478301868628523	0.5147386375609211	-0.8839781607964893	-0.749593092812531
0.03218922	0.9662156063301816	0.11451498268405563	-0.06742042327899822	-0.09199362534113589
